time (min),fem1,fem2,fem3,fem4,fem5,fem6,fem7,fem8,fem9,fem10,fem11,fem12,fem13,fem14
7306,324.50691964423675,79.7172574669509,224.70855620353805,238.88760941944747,327.5139556166254,292.56456794458495,272.712996889741,402.872128205419,236.68836880640893,204.1752381672436,220.63353673644937,208.5382889001074,140.28209927325432,265.58690929737384
7307,324.3891374856928,79.93015527037754,225.21367186442419,238.75733433413674,327.576335697372,292.5190618221247,272.499329687012,402.82016989431725,236.7166067895726,203.81655381348656,220.82767640889125,208.3473579766132,140.19311697915717,265.7598544832788
7308,324.71918241023224,79.97350766203103,225.71035938985835,238.60730498891178,327.48937538037313,292.3802433580997,272.1128412829913,402.8037124981974,237.08089200551203,203.64250409299663,220.90946087210511,208.1707922886746,140.13964288710713,265.7772456659908
7309,324.9959584039639,79.79217353447211,225.54568148152558,238.5456679278341,327.18338355058125,292.3061423488094,271.9756706073823,402.8992394569316,237.2465673680248,203.9465944220943,220.53275460589762,208.2034851886291,140.18700253234405,265.661901901474
7310,325.0913192827293,79.63962077519857,224.591672904201,238.5693529627979,326.9786844460979,292.1099898585036,272.0747552548606,403.02498860301455,237.0642241819214,204.22419125417304,220.16527009669048,208.24194363054912,140.25812974880233,265.49492368337764
7311,324.7959715717054,79.61105590823193,224.15977527504657,238.51936207399496,327.20181962107466,292.1156100178101,272.494121644412,402.85536029665474,236.67586023799535,204.10288806235494,220.42142551092505,208.3029489681456,140.34943488925657,265.51662563096113
7312,324.32080452663547,79.6982960446305,224.73917932040737,238.48080402816987,327.3029627286343,292.22399317343934,272.69749219188157,402.6901243155073,236.5502928008874,203.89734007753137,220.8966734818383,208.35082186653304,140.273149851939,265.583466944325
7313,324.49496021206386,79.93432486034729,225.38542810468147,238.37438014862917,327.4153469797148,292.11596350732424,272.32402640180555,402.73318591666043,236.80229469331107,203.71305689563894,221.01555620981938,208.12076173066276,140.12664558687024,265.6655255494668
7314,324.71864630515836,79.81459672575112,225.43523627486255,238.22524027324926,327.28773910394466,291.9666146758279,272.04177501104397,402.6469738769481,237.00981306429006,203.70642839946598,220.66371078710668,208.10780204996965,140.138208565602,265.6704402309847
7315,325.025289776347,79.53702313521283,224.92418926257326,238.21682214315965,326.95534036707886,291.83243898146816,272.06616897073985,402.78052027080736,237.3522176360881,203.8313128932871,220.23466223409997,208.20769353763265,140.3030120030593,265.4747886543548
7316,325.00707981491286,79.36461493911962,224.1077600095841,238.1588880470191,326.6190443309991,291.81168995808713,272.1522900343996,402.84875824014836,237.05114863088522,203.91678792064192,220.0589679897471,208.02371773301735,140.36904051221453,265.42249807061614
7317,324.5812330293576,79.41322856637665,224.19092317201387,238.04164624974183,326.7991198810988,291.98030126722557,272.48677879902203,402.5559790236662,236.51765285086933,204.06545582429038,220.42665116114824,208.04302257672828,140.3091613796553,265.53773610345047
7318,324.42777406942815,79.64206143381827,224.95377847096273,238.00308055071767,327.0679892518507,291.88788844489756,272.3971447587221,402.38869243484294,236.44514982247293,203.7483662782145,220.85821508995494,207.9597303225629,140.1668885661911,265.51743679409543
7319,324.608973130176,79.78423357530404,225.27391054749648,237.91440488920674,327.0721905715838,291.64145002153185,272.06724954791434,402.487341516391,236.78214799723023,203.54000809400276,220.92597466442055,208.0068856566137,140.11866219516008,265.45056979245527
7320,324.79084999596876,79.65074018515664,225.07830081936507,237.84917385475785,326.86184825197324,291.5081101720151,271.77990834318246,402.57618751959325,237.05738574908784,203.54938677717374,220.58976444969863,208.22366584887308,140.16412088320084,265.3257621250747
7321,324.99894758053443,79.43198829330281,224.58299790506146,237.85122019377542,326.56919508966683,291.38251726013374,271.9180259317065,402.7491032441209,237.12658563682083,203.77849742054863,220.11732726256457,208.19163944575055,140.2775432870876,265.26002119466034
7322,324.6717934663287,79.29492888546453,223.9051027875591,237.78097771932747,326.5245464378671,291.400613407347,272.26037335649124,402.5991357004649,236.58090709050455,203.9176089680315,220.0809273604863,207.92945223523682,140.30102404864567,265.30055961169694
7323,324.1286837194568,79.40714412415655,224.33004090890674,237.7596018453968,326.6876611500709,291.46854165456756,272.47395165912604,402.24623316733295,236.3038134346644,203.75125740207844,220.3807575863398,207.78943732843018,140.21893367207673,265.3861899787132
7324,324.46395534591403,79.65528001756056,225.02523851243726,237.6127623916609,326.79470443339216,291.4480997971093,272.1784176011486,402.0827908714562,236.41203003747697,203.47329378588398,220.7302816147975,207.7431078248768,140.1391886347181,265.341273570103
7325,324.81836000957907,79.57308376112225,225.11100211864832,237.42830543193176,326.9119382462535,291.3917365526203,271.7932310945784,402.1810884627646,236.8289582887451,203.45978300165046,220.5691387762881,207.8531698359191,140.13813843930322,265.23062949161624
7326,324.8158158005708,79.32908969735607,224.805970126863,237.4828758709914,326.724878720651,291.2184444406647,271.6657317173436,402.44998417315225,237.41096888507258,203.52763157015255,220.10301562696665,207.99278878214312,140.19818854731434,265.2130586157402
7327,324.7183594628866,79.09339711637614,224.08594260081944,237.43753098881535,326.23262808562407,291.23984360333685,271.90569620334816,402.5630636753432,237.12492359507817,203.62731394039943,219.93572813151675,207.74254197492579,140.2263733794584,265.2340181219816
7328,324.2961005003569,79.10882746594608,223.6209182009985,237.32755434477482,326.1036131400589,291.3384344692594,272.3193908662789,402.3657892988631,236.53003161434657,203.6873502435801,220.1420061315762,207.6504811567403,140.14531775446048,265.35891605190153
7329,324.1132205480429,79.33997557927836,224.3549580162285,237.29372135052174,326.3579787113269,291.2459025959388,272.41435067977176,402.0314692404373,236.25320351051684,203.52515864494066,220.62725399617545,207.5951753095827,140.05631489896933,265.3611494689018
7330,324.4681419144733,79.60336161797554,224.80226839216868,237.16461250626153,326.5300535651735,291.0517428165628,272.06705664775143,401.93795012745414,236.51254001335508,203.50628245397007,220.78150855252605,207.69938346956124,140.14824913439358,265.2051744620812
7331,324.62663685623124,79.39459929358834,224.80452258811627,237.05826929178576,326.5497140815185,290.9304378012757,271.6039578802865,402.11682528001376,236.94364532655965,203.34915566667615,220.34089129578643,208.00239372145444,140.16413403002377,265.00346526473675
7332,324.8580702791535,79.14835229057577,224.35497727268614,237.10116802058073,326.2492777214753,290.7980943716713,271.75441513952916,402.40482936191006,237.13945478336564,203.25596555793652,219.74910646722492,208.0273759647975,140.1999023723652,264.8882266612929
7333,324.50495041035,78.9463028716029,223.39126812662647,237.01906278580861,326.01604451721147,290.84341534159375,272.1018638459867,402.3740692078703,236.59444010857803,203.48651012025567,219.77121593672817,207.63788931353727,140.23316625702287,265.1198243183472
7334,324.01723484996967,79.01257270129813,223.58813249860606,236.8669645869887,326.1795429532697,290.7931010385083,272.1285891738412,401.97232742686214,236.21255382981784,203.4812367906816,220.16659059923387,207.29849870250447,140.15244592555985,265.311894058054
7335,324.230358586117,79.22089464661185,224.5670913956896,236.78888102653966,326.33971816325146,290.7329522553933,272.07131600420695,401.6454590620946,236.14368686739252,203.1936114488262,220.50770547951205,207.46526053757916,140.0664097365217,265.0513239903031
7336,324.5633180511041,79.38895829204793,224.59526041989446,236.7560626364289,326.31720016247147,290.7277851317978,271.8229536792622,401.7980354975285,236.4701093978441,203.38582846963158,220.5651120711946,207.68304936045053,140.0880334740512,264.74300934040696
7337,324.63549190845475,79.16973655341751,224.42396778631075,236.77097428564656,326.27935792081,290.568647333234,271.4027566242572,402.0997975099506,236.96121405175285,203.29007957454536,220.04296203768897,207.83398427247332,140.1622889745413,264.79253155426727
7338,324.59855466537357,78.8956063720239,223.86195584505748,236.69935859586894,325.81580227167626,290.5042067655875,271.7198087605887,402.2083774962563,236.95832680322263,203.10357203441893,219.59147553479255,207.6300781414738,140.1393217896739,264.8992647912131
7339,324.1011409836425,78.8294169317832,223.42950078273287,236.52913415588753,325.4133242771057,290.7044274616428,272.2544748425033,402.18289632590705,236.3625422378867,203.2946324334434,219.7909128695384,207.29843329400418,140.14200326874484,265.1102452162404
7340,324.02641428650537,79.00129780717566,223.95354760657125,236.43521309215737,325.68520390572115,290.45588410558446,272.20231989623795,401.82466146212823,235.9821194089888,203.33905975138975,220.20949933617234,207.000569695101,140.06910191393453,265.0947858815514
7341,324.43475001943693,79.28209444701176,224.36202035415494,236.38947676507365,326.04526980236403,290.1090066674297,272.05082373138197,401.58638921933544,236.05099508792406,203.34132572645882,220.54303044331607,207.44462285662956,140.0565826429004,264.9110599245772
7342,324.6310821018098,79.18186369568063,224.35661526835233,236.4075248373668,326.24144432587747,290.1434767916762,271.73539623128045,401.705498240831,236.63152589473285,203.24009073035276,220.22629981706888,207.84276212730705,140.12731672199155,264.61680467779576
7343,324.45533663351017,78.87626278348603,224.0881685703715,236.35469475397778,326.1108478465818,290.2432898139942,271.44384357983773,402.14010773238607,237.03688620697366,202.92267061378567,219.50499620163242,207.7123005684679,140.1452081420639,264.61792068026824
7344,323.9935876247096,78.70185885394478,223.3871198362019,236.23952301667933,325.5947653727478,290.40251808078307,271.8654406696812,402.0625694672116,236.7348403315727,203.04581386290707,219.2698694420292,207.20895344784145,140.11952043953963,264.8678171398906
7345,323.8827000804644,78.7057177205322,223.22852374488824,236.1734200546239,325.25312909400185,290.2779058059244,271.956762343449,401.68309743564265,236.17358530170753,203.2601456370202,219.6327277017557,206.7958468271614,140.09120664784433,265.10376969513027
7346,324.34759039068564,78.8667995325092,224.0401433055603,236.12745966702795,325.5353302942143,290.0100309627492,271.86896902348894,401.27511659636457,235.90108724134478,203.2061423402247,220.21783378562526,206.91928946506331,140.0613540552301,264.9269313953481
7347,324.69159946678366,79.14036590549269,224.02675481759448,236.09831319587818,325.7726614398981,289.951436166286,271.6897519311372,401.25496492206196,236.08596962662804,203.3525807198426,220.53858020340985,207.33581509580807,140.09896954179604,264.5326369595946
7348,324.55217868521487,79.01727511953739,224.08741065662286,236.04280048288487,325.90305681527957,289.81626097511406,271.4897994089241,401.5504440730123,236.64942020060843,203.17646164093486,220.0022146918739,207.47632371189883,140.17421889009063,264.37891562237616
7349,324.2097017042364,78.72743063805055,223.8190481303457,235.89034146805295,325.48180579308666,289.87665440043565,271.44598491089926,401.9476877745966,236.7952283985445,202.73779873528255,219.4366861520363,207.36276503632698,140.0811836300828,264.5819914067036
7350,323.8564144849919,78.59828210296574,223.2955334218417,235.68132653897058,324.7355693048852,290.12200788395575,271.9983097594637,401.8617436485921,236.23621794841785,202.74343603832514,219.3858108312067,206.98574394938314,140.06320582905502,264.7991172502685
7351,323.9163453753194,78.68557510517351,223.2649566204597,235.65507612236917,324.8761484518027,289.8206081492566,272.02493537788934,401.38450345503463,235.7846543761089,203.0211110650255,219.79445639743307,206.75576580534602,139.99107266346516,264.9582202838937
7352,324.37730338344886,78.85381297072117,223.77250506755436,235.6577302009659,325.3864136320147,289.5558568482677,271.70079720916135,400.9740077096976,235.69311204571528,203.17177384028298,220.266451390815,207.2024012948162,139.99564332471874,264.7642843577899
7353,324.6196678777946,78.91372551639371,223.95413737235995,235.6773622983255,325.67010021232323,289.62335155698725,271.4129275630496,401.19878995394043,236.2229731647843,203.2652804516757,220.29192963816726,207.4735076592606,140.09619180019294,264.3954535399065
7354,324.2672747005114,78.67727745366278,223.87364896434403,235.50190510276718,325.8435485046681,289.7588225049273,271.0927778616602,401.71649393977634,236.76762182577178,202.8180541472332,219.54954285834614,207.45222541116829,140.04877904823323,264.3077432079596
7355,323.78220506344394,78.57438702029341,223.2341246799221,235.4511922806297,325.3644733356455,289.68393243535064,271.5003806706341,401.80889566205457,236.7251388673371,202.53760426091506,218.9562358904521,207.1654644106328,140.06006333579126,264.4721186601374
7356,323.7847785959458,78.52269990979202,222.9336074255384,235.41840121705533,324.6784297112553,289.71718331100107,271.73968268710763,401.4009969737468,236.18003741937284,202.8918879211418,219.34176242561475,206.6545136173808,140.0512814408217,264.61279733345987
7357,324.23673074671404,78.52903754258665,223.37493776984132,235.36473357922307,324.7612878044801,289.3542259753487,271.53118369556506,401.15013146460353,235.7864082102337,203.13661985639095,219.87187487914122,206.63886873211794,139.9754369675099,264.65638139403075
7358,324.6229010739024,78.72342906406124,223.38480124920275,235.3795911127182,325.21382924101414,289.03743815592026,271.4528772251982,400.9170129124975,235.88764533386768,203.06149808231825,220.32909734721824,207.13594778318438,140.08056777097437,264.3629399898804
7359,324.61858728122763,78.71389048290305,223.71723577553257,235.3422011472749,325.48805051725117,289.08502901265695,271.3675896989974,401.1393949528246,236.29202099561553,202.98819711018592,220.02123151163275,207.28321507696543,140.1294719161356,264.0617733583213
7360,323.80643527954027,78.3920534110246,223.5391392489173,235.1766461458596,325.297797510074,289.3833051971004,271.1465689192542,401.64168139817576,236.55341571754988,202.52112956383047,219.23469587031346,207.10584124697192,140.00906457137938,264.1229318570054
7361,323.39185391657173,78.42078329553689,222.94844895523286,234.97576916504886,324.4682699884415,289.50323615939516,271.70003188972345,401.6127808409432,236.26844109884263,202.31996691380746,218.8900332394716,206.68296006605442,139.96195975846658,264.32799345893847
7362,323.7956624292668,78.45138679272898,222.72934272991267,234.93245981475658,324.2681720390873,289.089153131812,271.8216072152644,401.0126052490707,235.70687485994424,202.58217362968955,219.34833965948152,206.32944849429938,139.9096374854795,264.57056175403187
7363,324.43099065671,78.45006142549116,223.05122857632023,234.86437613021442,324.8027377634718,288.7671352086362,271.2991226166781,400.58426628375906,235.55498900745042,202.7815517086386,219.87602880001512,206.63695505553036,139.9260520706588,264.42170472597525
7364,324.7895909532091,78.5740622192978,223.2630933339785,234.95676852195547,325.31289982872727,288.71182482192876,271.18026478790796,400.6009769933349,235.90700882486468,203.09226818154977,220.04197954278342,207.13986902889602,140.07657204744763,264.0945014237028
7365,324.3810773587953,78.34254215301462,223.53565301420863,234.78902976493484,325.43537235963623,288.89309042667236,271.1243194461179,401.1537382938937,236.50496819722878,202.80837409094266,219.52026151084263,207.06134959776975,140.12824837233384,263.9540893136439
7366,323.3585154653176,78.32484022036961,223.17804911138018,234.74901234293733,324.95137924223224,289.169135654735,271.2484279973854,401.65731166839,236.55042198760012,202.34844295027827,218.87439805720913,206.6790204483262,140.04639359243419,264.09622320445544
7367,323.3607875410361,78.37860855038046,222.75191238352292,234.63999000566187,324.017062818273,289.07198381779983,271.6601480340246,401.23879536986374,236.01584289715868,202.46363848446984,218.9806150461031,206.20021506302226,139.96836965336718,264.1871389445775
7368,323.9551934602384,78.29373171616808,222.66875980871012,234.54306780593635,323.81077562701006,288.6285501533912,271.6735200781603,400.6235364163047,235.54473303698816,202.66254913179355,219.5600493167075,206.2726739961758,139.90051198738334,264.44948842840523
7369,324.5307943208707,78.39520134995047,222.76731622738282,234.68503860531155,324.48601244248795,288.38827239688413,271.09695193309045,400.24885845292795,235.75620058236458,202.87365780836507,220.04355405668875,206.6866801125241,139.9842856544883,264.24802000151124
7370,324.4536956596834,78.50297130176341,223.2681061731178,234.70724422965566,324.86770520872926,288.4967968877162,271.2333357865674,400.5986828617807,235.9450536749081,202.73989154799293,219.91882111286193,207.0318210290849,140.10061780956812,263.84763908988776
7371,323.59196076564854,78.22305707673036,223.1285627005567,234.3462969154664,324.7941341579722,288.74074295089537,271.0846701865134,401.17179302442725,236.19372253673853,202.41487421290287,219.21218843451805,206.85418624764867,139.98539300698673,263.8407698752064
7372,323.04953377417445,78.25849423943441,222.68912627444837,234.1432082483711,324.14317136753505,288.81488113895927,271.30437130461627,401.3366524071665,236.12317231152772,202.1515737623515,218.649175049087,206.41239390822588,139.9815821240474,263.91947865814933
7373,323.5873917213781,78.21088213519359,222.52241483113465,234.2090219627944,323.7870937653807,288.5447664709781,271.6095406517528,400.7232109031506,235.66447699976428,202.27811735748125,218.8553131592766,206.21023121567677,139.97223934461996,263.9481361322739
7374,324.26785800964774,78.02235529198641,222.45352605837886,234.19125789353217,323.9724952117586,288.11868898437643,271.26427373319785,400.46964255677534,235.48670662703088,202.50085371715832,219.51299283347342,206.4660041627379,139.8892691064529,264.081566350982
7375,324.7004098249407,78.17764125201332,222.53030159766612,234.25961168415895,324.6131625324081,287.69596188980773,270.84093188477937,400.34179753548426,235.67808667812284,202.72858180345509,219.8126699368458,206.7933376325952,139.95448405632678,263.9406436610333
7376,324.08207789774644,78.13753301629167,223.21140639436499,234.1859537542385,324.97597334184826,288.01098946188137,271.10907561685593,400.5868468933682,235.98850080394547,202.39688123520148,219.44923728228386,206.80135331436986,140.0175942547659,263.63997199298154
7377,322.7348631789416,78.07325448115874,223.06789231220182,233.97147136240395,324.64362157965576,288.61143789051636,271.1874441051539,401.07037908648726,236.31312649802328,202.125110912146,218.75324199246097,206.4496951291184,140.0214120194497,263.6956218867424
7378,322.9110346974831,78.22872443280127,222.55657333327085,233.77196733490246,323.90076778876596,288.49358728693164,271.4243819566896,400.71394802180134,235.88538686732818,202.0845966699057,218.55778663866283,205.95899989534385,139.9575259369799,263.73448201400237
7379,323.8674129036942,78.0967777261201,222.2083341534787,233.81675104667818,323.2983444070153,288.05168223955417,271.4471579222378,400.07575493407415,235.39763112274744,202.4075763160343,219.1412947252875,205.8744171447214,139.82212087239128,263.8740624792964
7380,324.56419227082483,78.02027408236354,222.1369306533381,233.91883911938376,323.75222458989714,287.7155889688211,270.80070821582615,399.8849600454026,235.56360984035751,202.49059784621872,219.630345069523,206.26425160717642,139.81583234789053,263.9123147748192
7381,324.56001207465056,78.07942355576925,222.4246257714329,233.94893395557335,324.3748330414708,287.59093647871833,270.67466320448506,400.0727225865673,235.59728166098373,202.44992998346925,219.61851054849333,206.62148365051547,140.00091923176012,263.6581045744014
7382,323.5999324315133,77.977265899352,222.8369809844286,233.64744727680403,324.48259776755543,287.93384245758534,270.76854445777,400.6826812942772,235.96572722952033,202.2947681627243,219.135263262479,206.4811557396118,140.04805174079385,263.6697935813946
7383,322.50863416537396,78.06652057511354,222.60308279748298,233.41809259804572,323.9217547351517,288.25232323221286,270.99130050198113,400.99457688880483,236.1942992655953,201.9739379948176,218.41424586011647,206.05825349815433,139.9584040116861,263.5872943581868
7384,323.2911348523076,78.1186357093118,222.14689073884804,233.42817418974008,323.3146857076498,288.01764509407053,271.42516752716483,400.3487581767068,235.73770273069232,201.97053322986358,218.30275727310297,205.9984231698992,139.8652452239855,263.49481753647973
7385,324.2485638164283,77.79033238905775,221.5910542984453,233.44493621709825,323.1842547413995,287.4730320967355,271.1714295708826,399.899856465541,235.41371882007442,202.21022732946162,219.2669221321811,206.12468497838807,139.81343541720852,263.64175039341785
7386,324.7530254710699,77.76444510529574,221.76502881241635,233.557339471058,323.78709782469394,286.9893145259596,270.58869106752667,399.913286201793,235.47419978582218,202.48245562792164,219.62787750965234,206.344094407205,139.93115610846607,263.7827451281411
7387,324.19745906382553,77.84451607981867,222.5631209836286,233.43720696249108,324.3794429905141,287.1971630601503,271.0431959616624,400.14082760175273,235.45387090201694,202.33344641025093,219.33784885836292,206.30766902606814,140.05243602652982,263.48092865381284
7388,322.7291319802804,77.83185498955567,222.78421856261363,233.16490902381352,324.15320866613035,287.8857854236185,270.95156028249187,400.73448402961634,235.7535139168863,202.10373339442643,218.70952120210612,206.01534358143581,140.02856986715997,263.33057105614284
7389,322.24109709676725,78.05967797388169,222.4800663907513,233.01277809242157,323.64477319130907,287.9316307834944,271.07543908104276,400.83286668388615,235.70972916711307,201.8503384828655,218.02362411309608,205.66788843659526,139.85964037017828,263.19007906774544
7390,323.34016499942373,77.95085483171196,221.98814641212363,233.1657256719092,322.92283460594774,287.4368789445415,271.3056440206203,400.0261432413815,235.34375202911332,201.9536703837639,218.57446715279755,205.75178833433526,139.70832351394716,263.27839657866866
7391,324.25732223311576,77.68025155675808,221.60718087589845,233.1235099405297,322.9711914625934,286.9967683360377,270.8247443443862,399.4898772316597,235.45739957698277,202.15730912638693,219.45040565342555,205.92322714592638,139.76572270795216,263.6760088697282
7392,324.48264424818433,77.52535606028582,221.724086185718,233.11429089583473,323.66192606336114,286.80613642572695,270.30733250161586,399.55311841189206,235.50536563787398,202.4799160966476,219.54049828715335,206.25985831952102,139.8753530786952,263.6028580444055
7393,323.49506458145623,77.60141910186937,222.28504071562674,232.92873351273008,323.84517585755765,287.03205952510604,270.7009327800736,400.11895682939763,235.60165794600323,202.18555930554126,219.13435566501823,206.051257232058,139.97904425777082,263.41604055245165
7394,322.42247740382965,77.78391358591564,222.4393938075361,232.61077256032868,323.41868003338936,287.5198171771477,270.87560780782115,400.5749458125619,235.83125225318142,201.80405759075444,218.56128041272265,205.54839063928335,139.99568777062305,263.13102871193456
7395,322.901217922917,77.97476099666393,222.03589215477248,232.57544393228238,322.9764627770941,287.54063017048543,271.21204539595226,400.1131384426872,235.44444924624364,201.64630996488086,218.05842091761627,205.60535611071774,139.82669013602813,262.9611834390058
7396,323.91638433418046,77.63942109189995,221.2639214216621,232.73940913035156,322.6179743480412,286.95369108646395,271.1345479951551,399.6499502613015,235.23930631907035,201.86981311998275,218.72278588894144,205.8995755758074,139.8170924832534,263.12035040381977
7397,324.57970068270544,77.38378171132804,221.161086341824,232.90315425536429,322.87283410875267,286.27105478308573,270.5465753846628,399.39691407655914,235.34110239652446,202.01907446097846,219.3092779271116,206.0672440054258,139.88169680219798,263.470414015302
7398,324.0054428229026,77.42052555588636,221.75481820402007,232.628734786767,323.62966083460486,286.25818800791797,270.3284435957996,399.4968527826148,235.32716658383183,201.9642413771587,219.12686963614317,206.12882749144174,139.86199744959947,263.27198514375357
7399,322.67011003883414,77.68449162071163,222.5757289637409,232.35406287381127,323.73016710552633,286.961047732522,270.5052967158129,400.17284376870356,235.59934678769616,201.8856294956459,218.59373574920514,205.70550594517044,139.98139042682197,263.04808975487396
7400,322.0449498291046,77.82470175036443,222.30181769624176,232.1997349135527,323.2651814431508,287.20179344453044,270.8749736296654,400.2975055895098,235.79019171556214,201.77487230361837,217.8487432378982,205.42153334535064,139.92848682722132,262.85119039202175
7401,323.11706681475215,77.69692322547674,221.62516912440339,232.34372182272395,322.60173364238943,287.035060321292,271.0297219563191,399.6477876858653,235.30930998161148,201.75889102416338,218.1546181921041,205.51317039466548,139.73486490627465,262.6479816012713
7402,324.29902536411515,77.35610514697551,221.01831039443317,232.43556965094575,322.3533826247728,286.3678561102897,270.87329690939976,399.12375591979594,235.2970510919955,201.9246492930211,219.0514010987479,205.66541005744236,139.80021068779948,263.06350748167273
7403,324.50215576794864,77.1285211773984,221.053279928834,232.35809273728606,322.86895333013126,285.8479436766418,270.29973882818564,399.3200859792768,235.29952269689113,202.0048178048446,219.31747794720323,205.82352341245277,139.78041980121935,263.35666686910963
7404,323.394380625424,77.32271340008222,221.75637109026817,232.19818314327125,323.27582612196386,286.0248357673442,270.3028353916977,399.54042660965973,235.10149425292244,201.86206374996976,218.89082125977794,205.55223568538926,139.77298221633814,263.18812999898415
7405,322.2696447081987,77.59981463617692,222.367879892437,231.95184852644658,323.0140563727765,286.65574773190855,270.458822121041,399.95958118060236,235.1939918773135,201.62708355285275,218.4045206908209,205.19229631267277,139.96403773680095,262.8179380208169
7406,322.2928579202351,77.78924796254486,221.92730041314937,231.81636489650813,322.84267296445677,286.8371167378449,270.81958944995904,399.7557842681685,235.23804085674303,201.55339725722823,217.8227078874228,205.18275394615463,139.81298770524296,262.53858828923353
7407,323.60633232612685,77.54042484711076,220.973308251765,231.9600710326589,322.5123223436448,286.55299531612343,270.79637763373245,399.18906601422646,235.1941743052575,201.34450567983578,218.42407379630134,205.58383911240747,139.72457249422226,262.45282956186145
7408,324.46579336627104,77.10698142951134,220.57076440534522,232.130976974338,322.22946692489097,285.80674277504176,270.6831384233806,398.94761910835376,235.28698414841344,201.58794053055533,219.1496165004407,205.6909965031628,139.80142148959527,262.83739131353224
7409,324.13634027397126,76.96946049680449,221.11738664698825,231.89115817502153,322.6872312399486,285.59441009561556,270.3159781212964,399.13965308159027,235.34150742579314,201.77819901895367,218.99814062068828,205.80295369949374,139.71758785586096,263.0794467949979
7410,322.9220303505277,77.33351605815794,221.97949751141644,231.68294159035165,322.903605683576,286.0044407984925,270.3104749473865,399.80334972983707,235.307884347328,201.67709750379876,218.45349398806073,204.9759398619769,139.92129095506917,262.92995275754333
7411,322.1322062427079,77.57692226893236,222.08357267890233,231.5501567241923,322.5095572828128,286.4474842395656,270.53821114706477,399.75345083463407,235.30262249151176,201.64948298786877,217.72409460030033,204.92914321739252,139.92825509489614,262.49823328590475
7412,322.1719971632338,77.53422227404586,221.26352237084862,231.58116195368584,322.25006057567333,286.6009059965369,270.81696262436816,399.2447081062902,235.06637716843025,201.53185993252075,217.65855280529993,205.3358271888331,139.6962997496975,262.078529489298
7413,323.6115301509231,77.23049491104962,220.44238396106945,231.62616583570338,322.07388360765464,286.00065964646245,270.7348144060859,398.75938571030343,235.05030808552868,201.5462587286377,218.40240792376161,205.53445982874337,139.74127116827165,262.5622540952594
7414,324.07828168387283,76.7785290254642,220.2770483733556,231.66770715243982,322.0257813352626,285.20506995473414,270.3063521863591,398.6863084385805,234.91816269353745,201.56140233247302,218.9871860062497,205.42657603105994,139.73212166885858,263.0942073687276
7415,323.07730968387034,76.86235054936817,220.9421844528633,231.46414106544722,322.3371804409888,285.2593112471163,270.02962815047886,399.014942131876,234.8351118232098,201.51301303627238,218.66559377246344,205.41278871278257,139.67296999596815,263.05147247099825
7416,322.1793168169196,77.33453558574841,221.7954005994993,231.20425466142848,322.6963896966834,285.5817857942073,270.22977248986655,399.33649497322546,234.9185611506333,201.36651629970575,218.21744515631678,204.8693072150981,139.96071595102882,262.67691266768276
7417,322.1884523898224,77.57714469922016,221.7029608053727,231.0155032651636,322.54151527970953,286.02471825101424,270.53556516145017,399.2624273840012,235.0586309304005,201.49010194967715,217.57016598106006,204.80852181680766,139.91742118473465,262.1711337227288
7418,323.15584743645326,77.474318921628,220.7537534225812,231.23012773809967,322.1255276342725,286.2578360587926,270.71359536169115,398.8226474579702,235.05223853369853,201.22689835014333,217.9127757808373,205.24793855676577,139.69840308748863,261.935614749334
7419,324.20175382519375,77.00168823661548,220.150620406051,231.37222715450193,321.71984679985667,285.4538083071317,270.6283790800241,398.63808198522,235.1748917476714,201.37401416753934,218.69026008677992,205.30708085442308,139.8143087699303,262.4538866089491
7420,323.86509518502663,76.62994731236579,220.27830856126133,231.20157691784382,321.85473090448943,284.9231006221973,270.1591294318062,398.68624700666373,235.0705683396741,201.46142901689478,218.84037893465302,205.15747288029036,139.71119589936092,262.8878498068971
7421,322.6453889091955,76.86692533482321,221.20728361012095,230.93536321800352,322.2266870458131,285.0969074963032,269.71186349648013,399.16782232593806,234.9483558983396,201.43990466899683,218.33178943573418,204.5812476064252,139.7050654498053,262.78203629076285
7422,322.0290143522447,77.30221362060406,221.8071613528068,230.83800418367457,322.20026652835855,285.3300607942484,270.14648727883997,399.1772758162031,234.83392889948027,201.2015505608342,217.68884873033824,204.5157788839389,139.84695735210158,262.34090963966526
7423,322.03897572973085,77.32059373279118,221.1524219640634,230.75456333327278,322.1236069605417,285.7157173748631,270.55913631781976,398.8363070482855,235.16011431253432,201.11564137783915,217.48306189436497,204.87747980901904,139.70483121930968,261.69253701074734
7424,323.51060329862736,77.083708493457,220.21029485143964,230.81623889961716,321.8271817400568,285.4198452349185,270.4947076978247,398.57700807013026,235.12960360285837,200.98709889613525,217.95245570318858,205.22209348340286,139.65292122649666,261.8008464012006
7425,323.9701874300085,76.5293741540344,219.83956656276084,230.9486014020801,321.1827981259076,284.64638201415346,270.3477034159139,398.27393214235923,234.99434786271732,201.193646889244,218.50770494055627,205.13685519733252,139.66323995825522,262.38691348626384
7426,323.1063099518045,76.56453396085529,220.41855930518082,230.7653412311738,321.33671345173366,284.54062612556027,270.0022318953028,398.63016068730457,234.9666398231312,201.40600430154657,218.44948888980215,205.07174380156445,139.5546575457776,262.6082230352532
