time (min),male1,male2,male3,male4,male5,male6
5752,0,0,0,0,84,1
5753,0,0,0,6,100,9
5754,0,0,0,71,81,13
5755,0,0,0,75,31,26
5756,0,0,0,81,53,3
5757,0,18,1,98,61,0
5758,16,2,0,93,123,0
5759,47,45,0,51,69,2
5760,3,16,0,90,20,0
5761,16,30,0,41,90,22
5762,58,33,0,52,68,13
5763,0,11,0,72,1,0
5764,5,0,0,92,62,0
5765,0,0,0,134,42,53
5766,15,0,0,54,84,59
5767,0,0,0,4,38,2
5768,0,5,0,0,64,97
5769,0,47,0,0,71,64
5770,0,20,0,51,67,57
5771,16,21,0,104,97,68
5772,9,17,0,73,78,50
5773,11,59,7,54,68,112
5774,12,90,13,68,13,87
5775,4,48,22,21,75,53
5776,0,59,24,14,84,71
5777,0,78,16,0,24,46
5778,0,44,0,0,20,52
5779,0,48,0,32,30,19
5780,0,47,11,44,72,0
5781,0,6,23,0,93,14
5782,0,4,0,0,51,45
5783,1,37,30,0,75,58
5784,3,0,55,0,46,70
5785,0,10,63,5,8,41
5786,0,2,26,3,15,51
5787,0,1,16,0,37,76
5788,0,24,49,23,0,60
5789,0,5,49,0,0,32
5790,0,0,42,0,43,44
5791,1,0,34,0,65,52
5792,32,0,31,0,96,29
5793,16,0,57,0,82,82
5794,26,0,5,9,63,52
5795,48,0,1,7,0,46
5796,57,0,0,3,38,70
5797,1,16,0,14,67,9
5798,3,0,0,0,69,5
5799,7,0,0,0,22,79
5800,13,0,31,0,72,46
5801,51,0,77,14,116,51
5802,2,0,7,0,100,35
5803,54,4,0,4,59,6
5804,51,34,0,61,62,21
5805,101,30,0,0,108,0
5806,43,15,0,60,58,23
5807,1,7,0,0,73,2
5808,56,81,0,6,86,0
5809,97,91,7,61,88,0
5810,71,90,11,90,62,40
5811,47,90,1,26,67,0
5812,60,90,12,1,22,0
5813,60,61,0,0,14,0
5814,47,60,0,0,5,0
5815,53,36,2,91,53,0
5816,52,79,1,78,66,0
5817,39,96,0,100,46,0
5818,33,99,0,59,10,0
5819,51,76,0,77,59,0
5820,48,80,2,76,75,0
5821,19,52,0,90,78,0
5822,0,56,1,61,103,5
5823,16,44,9,90,59,27
5824,10,50,0,95,74,6
5825,9,61,2,55,67,0
5826,0,96,0,81,52,0
5827,4,107,31,88,75,0
5828,3,81,18,75,59,22
5829,27,81,51,70,68,0
5830,19,86,47,82,47,6
5831,5,76,61,78,69,24
5832,29,80,43,87,118,88
5833,5,74,60,71,70,97
5834,47,68,63,93,79,76
5835,89,90,76,76,89,57
5836,66,90,94,73,69,50
5837,89,90,48,41,54,82
5838,72,5,20,53,39,88
5839,75,89,71,84,94,87
5840,52,98,56,82,47,66
5841,41,103,27,97,66,51
5842,75,67,73,61,97,63
5843,68,96,30,27,98,78
5844,45,73,30,83,63,19
5845,36,86,0,74,33,4
5846,88,81,26,68,36,67
5847,58,81,98,125,53,75
5848,37,78,66,100,57,9
5849,10,90,90,102,74,83
5850,20,96,17,96,19,87
5851,57,100,47,85,83,82
5852,72,74,66,86,104,75
5853,63,100,51,75,90,78
5854,53,80,100,4,73,95
5855,66,93,75,10,76,87
5856,9,82,56,91,52,86
5857,16,56,80,96,10,69
5858,0,49,44,73,60,77
5859,0,85,9,85,93,87
5860,6,106,8,97,51,86
5861,48,66,4,91,0,65
5862,40,92,75,76,23,103
5863,28,113,68,95,65,63
5864,30,105,72,98,64,68
5865,89,69,43,89,95,80
5866,38,85,92,103,69,43
5867,20,103,66,80,22,83
5868,51,75,62,83,56,67
5869,67,61,77,68,84,83
5870,64,84,62,83,5,78
5871,19,87,24,27,42,74
5872,61,104,7,66,64,6
5873,52,114,1,47,62,31
5874,31,76,0,47,87,14
5875,7,90,0,0,86,80
5876,28,70,30,1,76,70
5877,57,25,76,72,75,70
5878,53,8,35,73,83,89
5879,80,88,33,89,36,82
5880,34,104,96,77,68,105
5881,0,56,42,81,89,60
5882,15,105,38,104,53,44
5883,47,91,12,95,0,59
5884,79,70,11,91,0,35
5885,84,68,15,71,24,24
5886,66,74,9,72,34,1
5887,64,64,14,74,71,0
5888,71,93,52,92,94,3
5889,59,100,60,89,67,85
5890,37,84,67,81,63,69
5891,45,89,64,85,80,81
5892,47,81,47,89,68,63
5893,40,81,11,86,81,63
5894,49,115,40,84,31,102
5895,64,109,42,80,74,75
5896,57,90,16,64,90,81
5897,36,82,8,111,64,40
5898,1,90,19,100,42,64
5899,36,86,2,80,54,55
5900,30,90,14,77,71,64
5901,27,35,75,102,87,60
5902,6,16,47,40,89,48
5903,43,89,0,65,51,72
5904,51,97,83,80,22,79
5905,89,85,39,86,74,75
5906,85,88,88,114,82,58
5907,49,95,32,73,70,81
5908,38,95,49,85,83,52
5909,28,79,53,107,34,44
5910,73,99,55,81,4,4
5911,54,77,30,102,33,17
5912,49,55,36,93,20,70
5913,14,86,37,90,51,64
5914,0,81,32,76,60,80
5915,29,92,35,58,32,64
5916,62,90,15,25,72,66
5917,77,102,1,0,73,103
5918,58,90,14,3,38,54
5919,99,84,47,43,0,82
5920,70,86,51,41,47,80
5921,74,81,53,81,74,90
5922,52,77,70,68,83,0
5923,32,105,26,92,76,68
5924,29,110,35,93,82,62
5925,70,89,43,83,149,70
5926,47,84,35,69,99,58
5927,11,64,22,85,91,42
5928,34,75,2,67,48,53
5929,77,89,0,89,68,57
5930,39,102,9,89,45,61
5931,25,51,70,95,19,96
5932,27,58,68,63,94,66
5933,62,121,86,54,86,82
5934,66,102,89,25,89,81
5935,44,69,94,0,4,43
5936,7,82,75,0,28,43
5937,0,101,58,12,0,66
5938,35,68,77,19,0,81
5939,66,7,34,70,6,46
5940,59,105,1,53,0,18
5941,67,86,0,88,16,77
5942,38,73,10,95,0,44
5943,37,45,37,77,0,50
5944,65,64,6,96,0,78
5945,62,71,14,94,0,72
5946,60,78,17,101,0,85
5947,89,89,76,101,0,94
5948,75,80,49,116,0,76
5949,30,86,67,59,0,25
5950,69,85,53,84,0,44
5951,48,65,62,105,4,77
5952,78,64,63,104,8,70
5953,61,96,60,91,0,93
5954,56,97,67,95,0,43
5955,31,78,94,89,0,100
5956,46,78,47,82,0,18
5957,42,77,63,35,0,90
5958,0,81,47,16,0,64
5959,15,73,0,33,0,9
5960,0,86,10,56,0,25
5961,30,99,0,60,0,15
5962,22,75,0,65,0,49
5963,35,51,1,79,0,117
5964,44,71,0,91,0,70
5965,74,78,0,55,0,17
5966,75,89,33,52,0,61
5967,104,71,21,44,1,68
5968,43,41,33,80,51,57
5969,47,12,1,60,2,58
5970,55,10,0,19,0,48
5971,43,0,6,9,3,0
5972,59,0,0,24,0,1
5973,61,0,0,1,0,0
5974,62,51,0,8,0,55
5975,33,51,0,32,0,75
5976,0,13,0,73,0,67
5977,10,47,7,91,0,1
5978,86,87,8,33,8,29
5979,76,83,0,107,0,76
5980,63,116,0,89,0,69
5981,31,84,0,80,20,61
5982,0,77,0,82,22,38
5983,29,90,5,101,0,84
5984,73,113,0,109,0,81
5985,64,84,6,78,0,66
5986,69,101,2,111,0,74
5987,54,71,6,73,0,74
5988,76,103,15,85,0,74
5989,63,39,0,95,0,26
5990,31,86,0,52,19,77
5991,43,93,0,59,57,14
5992,42,56,62,43,114,4
5993,69,18,12,100,90,103
5994,67,0,0,89,67,93
5995,56,54,0,18,52,92
5996,47,84,0,70,7,70
5997,43,85,0,31,63,100
5998,12,99,0,21,51,118
5999,0,94,2,29,0,15
6000,0,71,0,101,19,34
6001,38,72,8,15,81,53
6002,79,75,23,0,38,71
6003,53,66,10,15,21,88
6004,70,82,0,67,86,62
6005,58,74,0,53,36,42
6006,49,58,0,72,42,2
6007,48,69,49,42,35,0
6008,60,67,45,46,69,0
6009,50,89,1,39,62,51
6010,29,109,19,50,72,122
6011,19,73,37,71,22,15
6012,4,59,66,67,91,2
6013,57,65,56,50,2,69
6014,67,74,49,73,56,85
6015,59,98,13,90,7,99
6016,72,43,1,77,11,53
6017,75,23,0,78,0,69
6018,40,22,0,84,8,85
6019,84,39,0,75,26,77
6020,73,0,16,88,0,109
6021,30,0,52,127,0,28
6022,10,33,63,100,10,0
6023,83,99,35,43,0,63
6024,67,34,70,66,13,102
6025,13,0,38,74,0,119
6026,28,57,61,92,0,74
6027,78,96,53,62,18,0
6028,39,88,97,78,0,62
6029,52,95,88,58,0,50
6030,72,72,54,82,0,90
6031,40,80,44,63,6,85
6032,0,56,28,107,35,76
6033,35,82,36,63,17,106
6034,74,86,71,13,16,53
6035,20,105,72,0,0,64
6036,18,89,58,0,0,102
6037,2,100,72,0,0,95
6038,42,83,4,0,0,82
6039,62,60,67,0,0,137
6040,57,82,5,0,0,18
6041,71,60,0,14,0,67
6042,64,96,83,46,0,22
6043,88,101,49,99,0,10
6044,34,107,62,40,0,33
6045,50,81,64,61,0,0
6046,57,51,100,63,0,29
6047,40,92,78,88,0,77
6048,63,68,28,11,0,88
6049,51,76,13,42,0,95
6050,45,74,59,35,0,68
6051,77,80,8,22,0,95
6052,49,101,99,30,0,101
6053,29,78,52,10,0,120
6054,5,111,49,6,0,88
6055,0,44,36,96,0,66
6056,0,16,39,124,5,100
6057,30,66,33,104,0,93
6058,70,80,21,84,0,118
6059,71,107,14,84,0,15
6060,62,89,5,30,0,90
6061,63,83,34,22,0,60
6062,71,72,62,31,0,9
6063,83,84,79,98,0,15
6064,35,91,34,89,0,13
6065,65,77,87,68,0,18
6066,50,99,90,90,28,5
6067,92,98,41,67,37,0
6068,73,43,67,34,40,0
6069,6,97,12,110,8,24
6070,58,95,14,62,68,2
6071,42,94,12,52,115,4
6072,28,93,28,23,81,11
6073,74,84,0,70,48,0
6074,53,78,25,99,17,0
6075,58,99,48,140,0,0
6076,55,53,34,75,33,0
6077,68,52,40,47,82,0
6078,67,63,28,29,11,0
6079,75,41,111,39,12,0
6080,3,91,16,37,110,0
6081,31,63,11,43,47,0
6082,58,84,121.8583648,77,129,0
6083,73,84,71,61,69,0
6084,79,107,13,73,53,0
6085,98,95,19,44,18,0
6086,78,67,53,23,55,25
6087,44,62,62,71,66,0
6088,48,15,21,119,54,5
6089,62,17,0,31,17,88
6090,71,0,16,90,33,24
6091,70,0,31,143,26,8
6092,56,0,109,42,70,10
6093,72,21,62,73,86,0
6094,88,16,71,73,66,0
6095,61,33,13,24,70,20
6096,10,55,54,67,0,0
6097,9,70,20,29,0,2
6098,0,37,43,64,5,0
6099,0,85,15,0,42,7
6100,39,101,95,3,92,16
6101,67,79,66,7,100,0
6102,57,71,77,0,93,3
6103,70,60,89,17,81,0
6104,92,114,20,1,90,0
6105,52,97,24,14,21,0
6106,49,52,28,34,0,0
6107,22,74,0,40,0,0
6108,42,99,0,37,0,0
6109,65,81,0,0,5,0
6110,35,63,0,94,0,0
6111,36,51,1,30,0,2
6112,48,23,19,25,8,45
6113,62,24,89,0,0,33
6114,55,84,48,13,0,2
6115,0,94,72,0,0,42
6116,24,89,73,0,0,109
6117,11,88,27,0,0,23
6118,9,81,32,0,1,77
6119,23,40,84,0,0,89
6120,1,45,42,0,0,82
6121,17,103,52,0,0,88
6122,47,65,10,0,0,24
6123,75,39,19,0,0,54
6124,81,60,95,0,0,16
6125,72,107,26,0,17,16
6126,70,52,21,0,0,10
6127,32,78,58,0,0,95
6128,38,104,27,11,0,36
6129,2,93,81,0,0,83
6130,28,93,59,0,0,80
6131,26,71,50,0,0,104
6132,92,90,7,0,0,70
6133,72,91,20,0,0,60
6134,64,73,0,0,0,99
6135,71,84,6,0,0,102
6136,20,91,16,0,3,88
6137,2,88,15,8,6,69
6138,21,80,42,0,8,99
6139,4,55,85,0,3,84
6140,0,1,121.8583648,0,72,93
6141,0,10,76,0,81,132
6142,44,78,57,0,72,81
6143,74,64,105,0,74,94
6144,68,108,86,0,80,65
6145,61,91,24,0,26,0
6146,66,80,1,20,4,0
6147,44,71,0,0,0,57
6148,76,88,23,0,33,66
6149,70,89,4,9,100,73
6150,75,106,0,0,85,85
6151,73,81,16,0,102,69
6152,73,57,0,0,82,84
6153,68,28,0,0,83,80
6154,57,15,0,2,76,61
6155,52,14,10,0,83,93
6156,18,11,92,21,35,91
6157,43,0,20,0,8,74
6158,18,4,72,0,0,80
6159,13,6,104,0,60,43
6160,53,43,84,0,43,0
6161,40,102,31,0,57,59
6162,95,107,34,0,136,53
6163,62,78,73,8,38,110
6164,57,49,0,0,24,63
6165,37,44,10,0,54,95
6166,94,95,63,29,18,88
6167,19,54,78,0,74,140
6168,0,84,12,0,96,66
6169,0,68,23,0,59,70
6170,2,92,78,0,108,139
6171,43,99,19,0,59,75
6172,71,73,0,0,44,81
6173,67,92,0,0,0,85
6174,78,42,26,0,43,85
6175,75,67,121.8583648,7,57,96
6176,46,108,79,0,32,44
6177,70,75,83,0,55,84
6178,50,92,97,0,97,88
6179,48,79,23,0,90,70
6180,72,50,4,0,75,95
6181,91,69,0,0,0,86
6182,75,32,2,0,19,50
6183,64,1,62,0,38,0
6184,37,54,109,1,81,0
6185,0,72,31,28,77,76
6186,0,92,97,0,78,96
6187,14,32,53,7,76,111
6188,0,48,45,15,73,79
6189,0,71,57,9,4,106
6190,0,57,42,24,0,95
6191,1,49,70,0,23,67
6192,71,19,5,0,44,116
6193,90,60,41,8,18,62
6194,73,73,8,4,54,76
6195,84,55,79,34,89,80
6196,59,55,57,21,0,13
6197,49,69,38,0,0,35
6198,77,78,55,17,17,85
6199,18,47,40,8,115,59
6200,25,27,50,73,67,141
6201,57,63,40,120,22,75
6202,10,99,26,115,40,48
6203,19,96,66,73,59,81
6204,18,40,52,63,62,46
6205,32,66,18,59,15,0
6206,79,80,0,41,17,43
6207,73,82,0,7,1,88
6208,39,70,15,0,9,78
6209,44,89,69,3,31,98
6210,52,71,91,15,42,81
6211,23,73,88,37,13,39
6212,51,87,98,23,57,82
6213,69,112,81,37,93,98
6214,13,77,86,42,104,84
6215,50,36,70,100,103,102
6216,13,1,22,64,29,85
6217,54,15,51,51,37,50
6218,55,69,62,92,19,0
6219,37,53,34,86,29,0
6220,7,76,70,62,58,51
6221,12,60,52,56,98,67
6222,0,57,8,74,63,107
6223,0,27,0,86,68,104
6224,0,65,0,56,28,96
6225,3,73,85,13,63,109
6226,1,87,74,114,14,99
6227,1,83,87,35,49,62
6228,0,86,34,69,77,67
6229,0,54,43,67,117,36
6230,0,31,51,38,54,77
6231,0,58,27,42,56,111
6232,4,88,62,64,116,24
6233,0,58,72,32,73,3
6234,0,73,33,16,41,75
6235,0,53,0,0,30,84
6236,0,87,0,0,19,107
6237,0,67,0,0,54,69
6238,0,49,0,7,36,36
6239,0,61,0,11,51,5
6240,0,106,4,12,15,11
6241,0,65,40,0,10,75
6242,0,35,15,0,24,108
6243,3,116,42,0,95,21
6244,6,66,51,8,90,113
6245,0,81,78,0,101,109
6246,0,93,25,5,58,84
6247,0,55,64,0,34,103
6248,0,75,68,0,0,28
6249,0,72,31,0,25,12
6250,16,30,19,0,30,13
6251,2,79,81,0,42,14
6252,0,79,71,0,113,0
6253,0,77,56,0,140,5
6254,0,54,10,0,25,22
6255,0,56,0,0,15,0
6256,0,56,20,22,52,40
6257,0,91,23,0,89,83
6258,0,94,50,0,27,0
6259,0,80,25,0,66,0
6260,0,85,31,0,97,0
6261,0,28,51,14,38,71
6262,0,92,35,7,46,84
6263,0,48,42,11,46,118
6264,0,78,62,0,19,102
6265,0,70,42,0,8,94
6266,0,74,23,0,12,87
6267,0,92,33,1,4,77
6268,0,91,26,0,27,115
6269,0,98,29,25,38,87
6270,0,73,34,28,3,54
6271,0,67,33,11,0,73
6272,0,39,0,29,0,47
6273,0,33,0,27,0,97
6274,0,40,21,4,0,71
6275,0,8,18,7,0,107
6276,0,1,1,13,0,82
6277,0,34,25,0,0,101
6278,0,41,2,18,0,108
6279,0,80,7,0,0,57
6280,0,92,10,0,0,67
6281,0,34,18,0,0,87
6282,0,52,27,40,9,98
6283,4,20,8,21,0,48
6284,0,39,15,0,0,13
6285,0,46,0,0,0,55
6286,0,45,7,0,0,50
6287,0,45,0,0,0,94
6288,0,59,0,0,0,72
6289,0,22,40,0,0,50
6290,0,75,26,0,0,71
6291,0,92,13,0,0,105
6292,0,52,0,0,2,82
6293,0,26,8,0,0,61
6294,12,54,0,0,0,63
6295,28,17,57,0,0,83
6296,13,52,32,2,0,75
6297,44,97,40,0,0,50
6298,6,66,24,0,0,77
6299,91,36,18,0,0,102
6300,30,38,47,0,0,107
6301,2,58,22,0,0,104
6302,40,45,39,0,11,81
6303,72,66,75,0,4,61
6304,52,57,49,0,0,57
6305,51,100,62,0,0,2
6306,10,68,67,0,4,0
6307,0,56,37,4,0,30
6308,46,96,20,0,0,113
6309,67,43,56,0,0,85
6310,80,71,45,0,0,84
6311,67,76,23,0,0,67
6312,30,70,0,0,0,109
6313,38,51,55,0,0,99
6314,27,70,24,0,0,54
6315,48,73,52,0,0,85
6316,49,69,35,0,0,58
6317,74,29,0,17,0,88
6318,87,88,0,6,0,49
6319,29,79,0,0,0,70
6320,0,107,0,11,0,59
6321,9,80,0,1,0,68
6322,74,67,0,22,0,76
6323,47,32,0,67,0,77
6324,60,55,0,46,0,63
6325,49,33,0,22,0,16
6326,49,51,0,0,0,38
6327,79,76,0,0,0,48
6328,55,50,0,0,0,49
6329,27,11,0,113,0,8
6330,15,21,0,105,0,81
6331,63,18,0,63,0,36
6332,48,31,0,104,3,65
6333,3,51,0,89,5,27
6334,8,3,0,117,10,0
6335,59,5,0,45,22,0
6336,80,0,0,68,0,0
6337,64,0,0,47,0,4
6338,69,0,0,0,0,0
6339,17,0,0,0,0,0
6340,91,1,0,92,8,0
6341,26,0,0,88,59,0
6342,32,0,0,31,88,0
6343,0,0,0,14,79,0
6344,6,1,0,0,94,0
6345,41,0,0,7,100,0
6346,15,0,0,8,103,0
6347,5,0,0,0,68,0
6348,8,0,0,0,58,0
6349,7,0,0,8,27,0
6350,2,0,0,34,37,0
6351,8,0,0,48,0,0
6352,8,10,0,7,1,0
6353,0,0,0,0,0,0
6354,8,0,47,0,0,0
6355,0,0,0,15,0,0
6356,6,0,0,0,7,0
6357,0,0,11,0,34,0
6358,0,0,2,0,42,0
6359,0,0,2,0,54,0
6360,0,0,0,30,67,0
6361,0,0,0,13,117,16
6362,1,0,0,30,34,59
6363,21,0,0,0,4,10
6364,0,0,0,4,73,0
6365,0,0,0,0,98,0
6366,3,0,0,0,89,0
6367,6,0,0,0,118,0
6368,2,0,0,0,41,0
6369,0,0,0,0,53,0
6370,0,0,0,0,118,0
6371,0,0,25,0,62,0
6372,0,0,0,5,72,0
6373,0,0,0,0,113,0
6374,15,0,0,0,79,0
6375,66,0,0,0,94,0
6376,0,6,14,0,109,0
6377,0,0,1,0,36,0
6378,2,0,1,0,55,0
6379,0,0,0,0,72,0
6380,22,0,0,1,18,0
6381,63,0,4,3,73,0
6382,60,6,53,0,20,0
6383,17,0,4,1,1,0
6384,16,0,30,16,2,0
6385,34,0,22,15,46,16
6386,5,0,31,22,63,21
6387,16,0,38,0,16,0
6388,34,0,75,0,17,0
6389,30,0,46,0,43,0
6390,31,12,34,0,48,0
6391,62,0,54,0,0,0
6392,62,0,95,0,0,0
6393,33,22,43,2,0,0
6394,12,15,79,0,0,0
6395,0,62,37,0,0,0
6396,0,19,49,0,0,0
6397,0,20,32,0,3,0
6398,0,71,42,0,4,0
6399,0,37,59,0,4,0
6400,28,8,9,2,0,0
6401,70,34,39,14,0,0
6402,85,53,24,0,9,0
6403,78,44,19,0,0,5
6404,82,25,73,0,0,14
6405,73,48,51,0,0,25
6406,66,15,22,0,0,91
6407,45,0,13,0,6,20
6408,28,18,0,0,0,32
6409,21,0,0,0,3,19
6410,25,12,0,0,0,4
6411,0,7,0,0,1,6
6412,0,10,0,0,14,12
6413,0,0,11,0,0,11
6414,0,10,15,0,0,0
6415,0,0,0,0,0,0
6416,0,9,31,0,0,0
6417,0,5,13,0,0,1
6418,0,4,63,0,0,73
6419,0,0,73,0,0,91
6420,0,0,60,0,0,82
6421,0,0,54,0,0,73
6422,0,0,45,0,0,53
6423,0,0,57,0,0,15
6424,0,0,35,0,0,103
6425,0,0,0,0,0,88
6426,0,0,0,0,0,72
6427,0,0,0,0,0,64
6428,0,0,4,0,0,106
6429,0,0,47,0,0,95
6430,0,0,45,0,0,72
6431,0,0,0,0,0,79
6432,0,0,0,0,0,92
6433,0,0,17,0,13,73
6434,0,0,10,0,0,39
6435,0,0,8,0,0,18
6436,0,0,10,0,0,31
6437,0,0,0,0,0,8
6438,0,8,0,0,2,79
6439,0,6,11,1,33,90
6440,0,0,0,0,23,67
6441,0,0,0,3,40,102
6442,0,0,11,17,68,7
6443,0,0,0,1,24,9
6444,0,0,0,9,102,59
6445,0,0,0,33,77,0
6446,0,0,0,0,28,0
6447,0,0,0,2,31,0
6448,0,0,0,8,54,0
6449,0,0,0,32,70,9
6450,0,0,0,51,25,6
6451,0,0,0,21,19,0
6452,11,0,0,0,21,0
6453,2,0,27,13,30,0
6454,0,0,39,32,48,0
6455,0,0,12,21,70,0
6456,0,0,0,13,84,0
6457,3,0,0,37,96,10
6458,0,0,0,10,98,0
6459,0,0,0,0,60,0
6460,0,0,0,0,26,0
6461,0,0,0,0,58,0
6462,0,3,0,0,16,0
6463,1,12,0,21,64,0
6464,18,0,0,80,18,0
6465,24,7,0,70,30,0
6466,18,0,0,21,52,0
6467,0,0,0,83,31,0
6468,23,3,0,14,79,0
6469,55,0,3,18,76,0
6470,66,0,2,61,31,0
6471,3,4,0,41,43,0
6472,0,0,0,63,29,0
6473,48,3,0,92,108,0
6474,15,0,0,75,78,26
6475,58,0,0,33,49,0
6476,65,0,0,1,102,0
6477,44,0,5,12,37,0
6478,29,0,0,23,35,0
6479,59,0,0,40,47,13
6480,36,0,0,14,1,0
6481,56,0,0,30,0,0
6482,48,0,0,0,1,0
6483,33,0,0,0,0,0
6484,20,0,0,0,12,0
6485,37,6,0,0,43,0
6486,59,4,4,0,90,0
6487,32,10,18,0,22,0
6488,9,1,0,0,3,0
6489,17,23,0,0,2,0
6490,18,113,0,12,9,0
6491,2,28,0,0,54,0
6492,45,8,0,0,1,0
6493,59,9,0,0,0,0
6494,0,21,10,0,4,0
6495,0,28,30,0,16,0
6496,12,0,22,0,0,0
6497,0,42,38,0,0,0
6498,0,0,32,0,0,8
6499,0,6,37,0,0,1
6500,0,33,66,0,0,0
6501,0,17,68,0,0,0
6502,0,13,64,0,0,0
6503,0,84,56,1,0,16
6504,0,102,41,0,0,0
6505,0,84,37,0,0,0
6506,0,102,74,0,0,0
6507,0,103,35,0,0,0
6508,0,51,28,0,0,0
6509,0,99,49,0,0,12
6510,0,80,96,0,0,3
6511,0,102,77,0,0,9
6512,0,88,10,0,0,0
6513,0,88,68,0,0,0
6514,0,92,114,0,0,0
6515,0,105,42,0,0,1
6516,0,73,53,0,0,0
6517,0,96,99,7,0,0
6518,0,97,44,0,1,23
6519,0,96,60,0,1,0
6520,0,79,52,0,1,0
6521,0,91,102,0,7,0
6522,0,58,62,0,0,0
6523,0,82,63,0,0,7
6524,0,48,78,0,0,0
6525,0,107,14,0,0,20
6526,0,83,22,0,0,0
6527,0,60,46,0,0,0
6528,0,62,8,63,9,0
6529,0,65,33,0,0,41
6530,0,58,0,23,0,10
6531,0,6,39,17,0,11
6532,0,60,19,0,0,26
6533,0,24,0,0,0,20
6534,0,44,0,36,17,0
6535,0,64,0,0,0,9
6536,0,52,1,0,0,93
6537,0,63,22,41,0,57
6538,0,46,3,19,0,0
6539,0,57,0,0,0,11
6540,0,67,3,10,42,103
6541,0,88,0,0,0,29
6542,0,86,0,2,0,111
6543,0,85,0,19,0,93
6544,0,96,0,5,3,26
6545,0,80,0,3,4,12
6546,2,67,0,0,0,23
6547,0,27,0,0,0,81
6548,17,90,0,0,27,80
6549,23,81,0,0,13,65
6550,2,59,0,0,0,79
6551,10,78,0,0,0,59
6552,0,67,0,0,7,51
6553,0,33,0,0,0,62
6554,4,84,0,0,0,48
6555,16,102,0,7,0,6
6556,15,56,0,1,0,34
6557,47,60,0,0,15,0
6558,24,62,0,6,0,43
6559,57,83,0,0,0,0
6560,42,96,0,0,0,1
6561,0,43,0,0,0,0
6562,35,28,0,0,0,19
6563,0,43,0,0,0,0
6564,25,95,0,0,1,0
6565,28,56,0,0,0,0
6566,52,62,0,0,3,0
6567,29,8,0,0,2,0
6568,32,0,0,11,0,0
6569,49,3,5,0,100,12
6570,69,11,0,0,26,2
6571,14,21,0,30,9,2
6572,12,32,0,0,1,0
6573,12,14,0,0,1,0
6574,11,4,0,0,0,0
6575,3,59,39,2,0,0
6576,12,1,9,0,0,9
6577,0,0,0,0,0,3
6578,0,0,0,0,0,0
6579,0,0,32,0,0,0
6580,0,0,20,0,0,0
6581,0,0,22,0,5,0
6582,0,0,5,0,10,0
6583,0,0,16,0,1,0
6584,0,0,0,0,2,0
6585,53,0,1,0,0,0
6586,40,0,15,0,0,0
6587,58,1,70,0,0,0
6588,1,0,55,0,0,0
6589,0,0,37,0,0,0
6590,0,4,63,0,0,0
6591,0,0,9,18,0,3
6592,0,0,3,7,0,0
6593,0,0,1,0,0,0
6594,0,0,7,0,0,0
6595,0,0,24,0,0,6
6596,0,0,48,0,0,0
6597,0,0,78,0,0,0
6598,0,0,24,0,0,0
6599,0,0,67,0,0,0
6600,0,0,57,0,0,0
6601,0,0,14,0,0,0
6602,0,0,55,0,0,0
6603,0,0,37,0,0,0
6604,0,0,26,0,0,0
6605,0,0,18,11,0,0
6606,0,0,41,0,18,10
6607,0,0,6,0,11,1
6608,0,0,5,0,9,0
6609,0,0,0,1,0,0
6610,0,0,0,0,0,0
6611,0,0,0,0,0,0
6612,0,0,0,21,17,0
6613,0,0,4,0,8,0
6614,0,0,2,0,10,0
6615,0,0,1,4,47,0
6616,8,0,0,0,60,0
6617,0,0,11,0,53,0
6618,0,0,15,8,31,19
6619,0,18,0,0,73,0
6620,0,0,0,0,82,0
6621,0,0,0,0,106,0
6622,0,3,0,0,105,11
6623,0,13,0,0,72,0
6624,1,0,6,0,72,0
6625,0,16,0,0,62,0
6626,0,39,0,0,10,0
6627,26,12,15,0,0,0
6628,3,24,0,0,2,0
6629,0,0,0,0,0,0
6630,0,0,0,3,0,0
6631,11,0,0,15,0,0
6632,0,7,0,0,39,0
6633,0,94,0,0,5,0
6634,0,67,0,0,5,0
6635,0,39,0,0,0,0
6636,0,74,0,7,0,0
6637,0,68,0,0,0,0
6638,0,22,0,4,10,0
6639,0,11,0,0,0,0
6640,0,105,0,4,0,0
6641,0,95,0,0,0,0
6642,0,70,0,0,0,0
6643,0,57,0,0,0,0
6644,0,43,0,0,0,0
6645,0,71,0,0,0,0
6646,1,80,0,0,0,0
6647,0,38,0,14,0,0
6648,0,83,0,10,0,0
6649,0,30,0,0,0,0
6650,0,30,0,0,0,0
6651,0,3,0,0,0,0
6652,0,26,0,0,0,0
6653,0,29,0,12,0,20
6654,0,1,0,31,0,10
6655,0,0,0,0,0,21
6656,0,0,0,14,0,6
6657,0,0,0,10,0,4
6658,0,0,0,0,0,14
6659,0,0,0,52,0,5
6660,0,5,0,14,0,8
6661,0,0,0,38,0,31
6662,7,0,0,2,0,67
6663,8,0,0,21,0,62
6664,28,0,0,0,0,75
6665,0,0,8,0,0,75
6666,0,0,20,0,0,78
6667,21,0,0,27,0,68
6668,38,0,0,0,0,54
6669,51,0,0,12,0,52
6670,28,0,0,0,0,63
6671,11,0,0,10,0,65
6672,0,0,0,4,0,25
6673,0,0,35,0,0,23
6674,0,0,20,0,0,63
6675,0,0,4,0,0,5
6676,22,0,0,0,0,39
6677,6,0,8,0,0,22
6678,4,0,0,0,0,0
6679,0,0,0,0,0,0
6680,9,0,13,0,0,0
6681,0,0,3,0,0,0
6682,0,0,11,0,0,2
