time (min),male1,male2,male3,male4,male5,male6
4930,966.5947852372556,1190.2912750141536,1871.5302339506056,2191.0748230907698,2646.506316348053,3151.222224780542
4931,937.8921184248688,1192.0365521125336,1881.4073686861038,2193.967277123107,2653.6007058612436,3146.351731063591
4932,909.788878989173,1193.5447924144592,1891.17294813705,2196.5435039254385,2660.2706321502683,3139.8694596881105
4933,882.2872677828123,1194.8220135713343,1900.8246112862648,2198.8012671040933,2666.5194675984285,3131.789367935977
4934,855.3888964748361,1195.8745117413914,1910.3599190790267,2200.7386440343635,2672.3506457776725,3122.1278806983496
4935,829.0947959190659,1196.7088516252365,1919.7763447075383,2202.3540225479683,2677.7676560372875,3110.9038287089434
4936,803.4054254476787,1197.331855930382,1929.0712642028222,2203.646097128437,2682.7740384003023,3098.138380763642
4937,778.3206830616523,1197.7505942699554,1938.241947379946,2204.613864631049,2687.3733787640017,3083.854970217078
4938,753.8399164875045,1202.1377456404364,1947.2855491808498,2213.4857072701884,2691.5693044003738,3068.0792160654396
4939,729.9619350677297,1206.8433200570591,1956.1991014572734,2222.4931379774457,2695.3654797514937,3050.838838942547
4940,710.0523324482203,1211.4231892541186,1964.9795052343065,2230.9803858104583,2698.765602514437,3032.1635723722457
4941,692.2255707866947,1215.8795097492018,1973.6235234930082,2238.944840115695,2701.773400009534,3012.085069635004
4942,674.5827379469938,1220.214512823841,1982.1277745082343,2246.384383371292,2704.392625825402,2990.6368066197833
4943,657.1306636401303,1224.430501503652,1990.488725775467,2253.297381776449,2706.627056733602,2967.8539810439047
4944,639.876032206811,1228.5298470987918,1998.7026885579157,2259.6826752767197,2708.480489865289,2943.7734084337667
4945,622.8253749925077,1232.514985279624,2006.7658130825193,2265.5395670624857,2709.956740141826,2918.433415267689
4946,605.9850629647509,1236.3884116650809,2014.6740844108338,2270.8678125782494,2711.0596379509016,2891.8737296888803
4947,589.3612995814955,1240.1526769038892,2022.423319007958,2275.667608080759,2711.793027059376,2864.135370201714
4948,572.960113918951,1243.8103812318361,2030.009162029847,2279.9395787841713,2712.160762753661,2835.2605327676715
4949,556.7873540667274,1247.3641684914526,2037.4270853464482,2283.684766630556,2712.1667101982275,2805.2924767191103
4950,540.8486807977112,1250.8167196038667,2044.672386315212,2286.9046177240534,2711.81474300255,2774.2754099086806
4951,525.1495615195265,1254.170745486134,2051.7401873165595,2291.8839682968373,2711.108741986539,2742.2543735104286
4952,509.695264513957,1257.4289794111519,2058.625436059992,2296.9378762162128,2710.052594134414,2709.2751268849065
4953,494.4908534701877,1260.594168811068,2065.3229066665663,2301.312091512682,2708.650191726632,2675.3840329152154
4954,479.54118231719883,1263.6690665291253,2071.8272015305856,2305.012262441226,2706.905431639628,2640.6279442137725
4955,464.8508903601405,1266.6564215289825,2078.1327539604936,2308.044477133643,2704.8222148027808,2605.054090590774
4956,450.424397724991,1269.5589690747086,2084.2338315961365,2310.415240322756,2702.404445802096,2568.70996816481
4957,436.26590111527895,1272.3794203988716,2090.1245405968334,2312.1314501506517,2699.6560326200756,2531.643230484004
4958,422.3793698841465,1275.120451880384,2095.7988305920044,2313.200375115707,2696.5808865011745,2493.9015820123213
4959,408.7685424244994,1277.7846937580202,2101.44355547382,2313.629631211064,2693.182921932362,2455.532674320546
4960,395.43692287948767,1280.3747184097263,2106.8997561962597,2313.427159305032,2689.4660567283104,2416.584005304751
4961,382.3877781750494,1282.8930282320268,2111.9695958130483,2312.601202811657,2685.434212210864,2377.102821737104
4962,369.62413537573764,1285.3420431579023,2116.653012566299,2311.1602856972872,2681.0913134725592,2337.1360254345504
4963,357.1487793645633,1287.7240878555206,2120.9501149470243,2309.113190866609,2676.4412897141124,2296.7300833105082
4964,344.9642508470874,1316.093702772293,2124.942818012846,2306.4689389691466,2671.488074645967,2255.930941553035
4965,333.0728446795014,1357.2222273462005,2128.9209961039815,2303.2367676646477,2666.2356069441826,2214.783944150536
4966,321.47660851996994,1398.9042509512537,2132.62955208957,2299.426111383331,2660.687830751235,2173.333755962585
4967,310.1773418020291,1441.09116130821,2136.061368209101,2295.0465816142564,2654.8486962124175,2131.6242905093063
4968,299.17659502836983,1483.7327203137497,2139.2092580986446,2290.107947752605,2648.7221600389753,2089.698642628024
4969,288.47566938288605,1526.777146204487,2142.065978926614,2284.6201185339464,2642.31218608923,2047.5990261206482
4970,278.07561665842616,1570.1712014858329,2144.624244024838,2278.593124081003,2635.6227459593842,2005.3667164896033
4971,267.9772394972517,1613.8602862572347,2146.876735982698,2272.0370985858435,2628.6578195759384,1963.041998834381
4972,258.1810919407764,1657.7885365442944,2148.8161201711973,2264.9622636477466,2621.421395782063,1920.6641209548384
4973,248.6874802847713,1701.898927231631,2150.4350586631213,2257.378912284533,2613.917472910568,1878.2712516815993
4974,239.49646423579267,1746.1333791778789,2151.7262245148854,2249.2973936325134,2606.150059336532,1839.8743285434757
4975,230.60785836423807,1790.432870085948,2152.682316375229,2240.7280983477854,2598.123174003033,1806.9840565116724
4976,222.12055238083136,1834.7375486975084,2153.2960733856335,2231.681444719044,2589.8408469137407,1773.7805969293302
4977,216.60774631027064,1878.9868518801914,2153.560290337173,2222.167865499789,2581.307119586684,1740.2961017641896
4978,211.41089208012298,1923.1196241793486,2153.4678330484858,2212.197795465325,2572.5260454637796,1706.5626562803486
4979,206.521310016542,1967.0742394128083,2153.011653929643,2201.781659697714,2563.501690271177,1672.612235346327
4980,201.93045571755994,2010.7887238968074,2152.1848076968768,2190.929862599632,2554.2381323259506,1638.476660806595
4981,197.62992879166853,2054.200880903788,2150.980467203453,2179.6527776357916,2544.739462784978,1604.1875600356136
4982,193.6114808451975,2097.2484159676565,2149.3919393524075,2167.960737798645,2535.0097858324166,1569.7763257822457
4983,189.86702271343577,2139.869062669104,2147.4126810572993,2155.864026792955,2525.0532188024845,1535.2740774003253
4984,186.38863093274293,2182.000708552265,2145.0363152177983,2143.3728709318843,2514.8738922347825,1500.7116235484227
4985,183.16855345317913,2223.5815208440395,2142.256646677523,2130.497431735471,2504.4759498597505,1466.1194264285832
4986,180.199214593434,2264.550071668227,2139.067678132312,2117.2477992204576,2493.8635485123173,1431.5275676202164
4987,177.47321924206844,2304.845462468212,2135.463625957857,2103.6339858688552,2483.0408579721866,1396.9657155515367
4988,174.98335631126767,2344.4074473734677,2131.4389359265215,2089.6659212609566,2472.0120607296517,1362.463094637331
4989,172.7226014514567,2383.1765552666457,2126.9882987839405,2075.353447357002,2460.7813516761776,1328.0484560982068
4990,170.68411903722563,2421.094210328848,2122.1066656570556,2060.7063144103067,2449.3529377194313,1293.7500504634477
4991,168.86126343705638,2458.102850860705,2116.789263265994,2045.7341774932768,2437.731037322817,1259.5956017469096
4992,167.24757958133034,2494.1460461956244,2111.031608913284,2030.4465936165125,2425.9198799698925,1225.6122832734673
4993,165.83680284500932,2529.168611538948,2104.829525224816,2014.8530194200837,2413.923705554493,1191.8266951223716
4994,164.62285826324066,2563.1167205822812,2098.1791546178506,1998.9628094149134,2401.7467636976257,1158.2648431436016
4995,163.59985909989706,2595.938015755921,2091.0769734724267,1982.7852147513179,2389.3933129926427,1124.9521194940166
4996,162.7621047907664,2627.581715993767,2083.5198059833724,1966.3293824908237,2376.8676201804155,1091.9132846319649
4997,162.10407828471128,2657.9987218943675,2075.50483767108,1949.604355356602,2364.173959256584,1059.1724507018914
4998,161.62044280763448,2687.141718168522,2067.0296285300856,1932.6190719371666,2351.3166105132395,1026.753066234646
4999,161.30603807552268,2714.9652732682466,2058.0921257953387,1915.38236731737,2338.2998595176505,994.677902084468
5000,161.15587598416658,2741.4259360938154,2048.6906763069046,1897.9029741101742,2325.127996030861,962.9690385201386
5001,161.1651358043928,2766.4823296750246,2038.8240384545684,1880.1895238622974,2311.805312869303,931.6478533855116
5002,161.32915891277824,2790.0952417198055,2028.4913936846306,1862.2505488064305,2298.336104712655,900.735011243444
5003,161.64344308884162,2812.2277119181686,2017.6923575517974,1844.0944839324432,2284.724666861472,870.2504534171786
5004,162.1036364106308,2832.84511588187,2006.426990299763,1825.7296693498677,2270.9752939482337,846.1609645392043
5005,162.70553078144698,2851.9152455910144,1994.6958069547084,1807.1643529137796,2257.092278605605,823.3679997367028
5006,163.44505512113975,2869.4083862075117,1982.4997869163908,1788.4066930861939,2243.0799100958498,800.7721858980124
5007,164.3182682560144,2885.2973891027345,1969.840383032112,1769.4647620051278,2228.942472905446,778.4048270098249
5008,165.3213515418698,2899.55774093298,1956.7195301392396,1751.6268090316462,2214.6842453090267,756.2959635036233
5009,166.45060125506166,2912.1676285814783,1943.1396530623504,1733.975681701716,2200.309497906865,734.4742924612408
5010,167.7024207867367,2923.107999770577,1929.103674051451,1716.1801385456497,2185.8224921401547,712.9670971596445
5011,169.07331267555213,2932.362619132263,1914.615019648041,1698.2467378044255,2171.227478788362,691.8001861179589
5012,170.55987051419922,2939.918119509929,1899.6776269660113,1680.1819972939222,2156.528696452974,670.9978417351024
5013,172.15877076501633,2945.764048249805,1884.2959493746332,1661.9923958005395,2141.7303700319217,650.5827785322485
5014,173.86676451974805,2949.892908226748,1871.6341156397305,1643.6843745258202,2126.8367091889486,630.5761109410673
5015,175.68066923826242,2952.3001933370024,1858.983407035537,1625.2643385638542,2111.8519068221663,610.9973305070124
