time (min),male1,male2,male3,male4,male5,male6
6884,292.79221414237156,360.39641590538446,82.56994868167406,251.85603117962165,246.63090916661818,403.78739344172675
6885,292.0281522345216,359.9223197404734,82.64302489194417,252.33358542113194,246.03827510336163,403.8495713527539
6886,292.1825223659394,358.8573288413407,82.66654575041012,253.00505588428598,244.5903154566373,403.58225206896
6887,292.56084449453135,358.2518583037202,82.65408458688961,252.71060734016132,244.44912215478317,403.8432368969761
6888,293.1553983105423,358.17731712192926,82.73066244118151,252.39546930744055,244.5596434009257,403.882855141034
6889,292.7521831079999,359.2556306029229,82.58222189119763,252.0387180399189,245.62403108825453,404.13357007900623
6890,291.9182312532693,359.6988846494763,82.47246474420773,252.24958850124386,246.53379102434786,404.3215732288314
6891,291.6362246344224,359.0472781258457,82.55133116529286,252.2825401737263,245.60126377469388,404.1838688408441
6892,291.73166745153515,357.82644097072665,82.61351905621548,252.55439440289052,244.83199421471488,404.0452339284815
6893,292.2888400126091,357.3679287146662,82.72508612739092,252.4197987680321,245.04824837533803,404.47792551751655
6894,292.737141584466,357.8871947339815,82.60299466728277,252.2766623971512,245.17070522808808,404.69302008369084
6895,292.1780970521971,358.92205480005003,82.5096178950909,252.23233516953346,246.36470351896685,404.8410414389702
6896,291.316530392291,358.70607335538386,82.40991199872704,251.9277041989938,246.4647861304955,404.81198334295254
6897,291.07481174995553,357.4089446898277,82.38311436991941,252.1170389008623,245.49442622004395,404.7437230754427
6898,291.36568221391315,356.8578777504542,82.41926733129307,252.29910202499516,245.44230844538578,404.7390503275465
6899,292.09083994643555,356.7036476231885,82.53991107432398,252.51911693701675,245.61529813829227,404.7715344873104
6900,292.09527403997583,357.3444239234802,82.34769228472784,252.777383636845,245.81637051399258,404.93272810850397
6901,291.22056375989985,358.08958527574026,82.2425221583785,252.0772570583798,246.54972641199004,405.40323476468797
6902,290.824963649902,357.739687709045,82.19846826198211,251.8649510145352,246.22573792105032,405.4196302563806
6903,290.6931841464629,356.6608728178266,82.22756806507851,252.04693330027465,245.64592982550838,405.2276670480569
6904,291.078819302205,356.23704407789796,82.2729212184273,252.1008492810641,245.73151206045543,405.36475655188
6905,291.83459685749614,356.7441787452065,82.31068899742466,252.67389885122836,245.7916457734282,405.28242021254806
6906,291.52743052401223,357.49198524831553,82.18264248965765,252.254813333506,246.1506538537458,405.69219645471946
6907,290.55412878604955,357.2157492904311,82.14511821389819,251.95294564013767,246.35599549283907,405.8555923851993
6908,290.21540551344566,356.1965368936788,82.123714651414,251.72523865542874,245.86592557686438,406.05860625707214
6909,290.15569065581633,355.44919039793916,82.09308467165906,251.9934806777176,245.98345917138528,405.882359851135
6910,290.69373411592227,355.06306726357394,82.28929084889775,252.2187318623511,246.41434750054023,405.9349216196064
6911,291.24621168422425,355.6923463996294,82.26381344732307,253.01206334400266,246.53063970621056,406.00720830850634
6912,290.75342735786205,356.781540081199,82.06641600469625,252.39752468018497,246.3692681275433,406.50611524581785
6913,289.98283459370174,356.4606209442308,81.99466826726531,251.84418585529255,246.35821991294534,406.5771381931956
6914,289.7066945643849,355.4752518284232,81.9728918719461,251.63731810731755,246.31035712038903,406.61879777429226
6915,290.01704757998573,354.7263660085855,82.02770295862224,251.4393055101272,246.37316148553822,406.39568489765054
6916,290.6246910510947,355.04329981099147,82.21010923379609,252.31834115643423,246.81918001848132,406.3372081655808
6917,290.49788871035037,355.6729492331548,82.01478735228756,252.89677385469514,246.59237632044335,406.5316255721049
6918,289.9138748698494,355.88290767584965,81.81816138216013,252.36538139071445,246.20484123609893,406.9492939121862
6919,289.3319805886263,355.3841307846532,81.75488606143693,251.77032735771238,246.43325951987984,407.24998578388823
6920,289.1681650943662,354.4800183441278,81.79514054143746,251.36430825786888,246.76254196353406,407.1995338663383
6921,289.4716383059922,353.99436907710873,82.0109409159011,252.07876533189454,246.98549883192794,406.89649224623247
6922,290.2254222017859,354.4281561670798,82.11214833871148,252.5746720754638,247.16131365966717,406.8866964166213
6923,290.07341856914866,354.8874525321434,81.83573950596629,252.71415621639338,246.28948941813104,407.2294275352509
6924,289.25105449366833,354.8563325958603,81.71210166701567,251.98700519563673,246.56793817579722,407.63676377018834
6925,288.84763768288474,354.09024909697774,81.62825721198799,251.4046928963072,247.13048026311824,407.80585555989194
6926,288.99016079453907,353.637912525936,81.63737279079967,251.25468390695468,247.42389984648725,407.6081907520181
6927,289.30631489512547,353.55541502085003,81.870528166336,252.00127099855297,247.34321139768522,407.47927699487155
6928,289.5396603721164,354.0090410006267,81.92183313153083,252.53498635025122,247.15224692759276,407.7810769093203
6929,289.4428503229454,354.3707842932203,81.6148820974079,252.48546649718372,246.49101060567585,408.019017770523
6930,288.8087336645859,353.9421603647596,81.52717672863268,251.91877632433176,246.78392981124887,408.18312529747675
6931,288.43500655835055,353.0372865808502,81.51236712346653,251.10337665495445,247.41107939391355,408.2559789414688
6932,288.4469302275364,352.7045167922669,81.56815473059098,251.58902941303842,247.46734943150452,408.02466707285504
6933,288.7460381256526,352.9077076841193,81.83766663745158,251.97586384129968,247.58724571775068,408.132580983108
6934,288.9600309623865,353.4177570975395,81.69120875989032,252.60897255689605,247.02237151412118,408.26831226928977
6935,288.6783920808849,353.5950484513736,81.45571422071058,252.36829489897852,246.53369650498672,408.5592643424553
6936,288.12001042305724,353.00304783839806,81.4241772526692,251.6779278072082,247.29979890625185,408.81668009509156
6937,287.98769698380215,352.11116331589403,81.35000064008415,251.0694905360606,247.60450198848358,408.874931340669
6938,288.03902256787876,352.2365369029296,81.5297148969225,251.60335423416572,248.12656606032527,408.3347370671598
6939,288.3074733057563,352.5108743599676,81.70982733227055,252.3233573972426,247.89913840972005,408.4362495533707
6940,288.61863632965924,352.7138012840174,81.46534997375511,252.54624907310247,247.20603148459713,408.5918408797822
6941,288.2247519857973,352.548812088562,81.26822974224628,252.02232383091282,246.81871095567476,409.1907960537357
6942,287.63437113404433,351.8563734454265,81.30670468960939,251.11395879383616,247.59622197839695,409.60915079576336
6943,287.56888038568377,351.7378342571709,81.31356869198473,251.3761213798831,248.2904815386411,409.43320924318164
6944,287.5283192017353,351.44867328334755,81.58369923439379,251.72000712279197,248.1992276736255,409.12364949379065
6945,287.79439917427527,351.6636803729216,81.53351841970316,252.4495832592203,247.69855584214184,409.1586634194937
6946,287.8064127398276,351.95230660396777,81.1892427098485,252.3395700200965,247.02838102180868,409.4235712192828
6947,287.60653860069755,351.5389412049583,81.10318036822224,251.52779057396222,247.2107060361271,409.8113537361176
6948,287.27063690953986,351.12192897030127,81.10016157419881,251.2281781551279,247.84527460498077,409.941979074817
6949,287.22183490473,350.70957011162886,81.2059244252111,251.30296095135643,248.58361694096763,409.41356483746273
6950,287.157099760758,350.85918261943664,81.47715417855292,251.6155851146308,248.13595893281493,409.56444045953134
6951,287.3381478319755,351.20026188679964,81.27152153494656,252.18371297909252,247.63331338998336,409.7171044320386
6952,287.33077965017424,351.0861614142057,81.04348150378165,252.23584526259603,247.58933125496605,410.003042765111
6953,287.01604525821466,350.52311711176,81.0360401231554,251.44482687572335,247.9254516448952,410.50209689778205
6954,286.76090562021693,350.529726029931,81.05831869692366,251.36235788919743,248.598305010741,410.7928447267823
6955,286.56418674643214,350.27302499902487,81.21009701621945,251.15882441069147,248.92499060256645,410.39468308413745
6956,286.5085074501386,350.21330055275143,81.32158031988679,251.9494323428527,248.36964739891062,410.20698104425026
6957,286.76876176479357,350.44188599348286,81.07664319213444,251.96884640001,247.89379997862977,410.3599462123059
6958,287.0937938908973,350.3138606799109,80.89510265684193,252.11138367256748,247.56759695958834,410.7651827414239
6959,286.57971265367644,349.96862293845953,80.86677683556955,251.28941043121984,248.17467622412047,411.14890999925836
6960,286.27501858612635,349.37580454990655,80.9790042846526,251.47570679164468,248.97466774563011,410.8895898583058
6961,286.13738094191274,349.16446454351615,81.15233679636518,251.44770220036997,248.83286817213977,410.68311492821016
6962,286.0640321139938,349.3760804899488,81.122274985037,251.8633797766722,248.45608489142353,410.86742588316264
6963,286.39930138818323,349.50761514538755,80.92699537816445,251.95585814253977,248.48656257851948,410.9829346959459
6964,286.58031097334896,349.39731421713867,80.8227353203807,251.9011304852496,248.22369573830082,411.2926963134627
6965,286.0546315664087,349.1708774695349,80.86162192895482,251.21773995400878,248.79083955057666,411.54366655215443
6966,285.7612367843322,348.73209518659763,80.98378727050451,251.1271055119548,249.39457474133394,411.1997760317001
6967,285.3939626990693,348.67585268729056,81.06571294733268,251.68790633440105,248.74814148319734,411.1743919258259
6968,285.5061107392787,348.6254933093376,80.916223302632,251.88321748634354,248.60101208793048,411.2883800250014
6969,286.02315531493025,348.82022953978844,80.64597302907447,251.81595222874304,248.50368410970887,411.60625677960996
6970,286.19841580247993,348.94496346285564,80.64757729909618,251.5431370643855,248.59101254790195,411.95890256678564
6971,285.3775875526096,348.2616696446576,80.83460996618298,251.34028613550046,248.82723025115013,412.2609220156234
6972,284.97590579410405,347.83362816710394,80.8690986398034,251.32194591026163,249.24439144069163,411.76122530547843
6973,284.6566789341193,347.8286101632427,80.92460727942073,251.32687624076613,248.99372551517504,411.6546245523542
6974,285.1692305387122,347.9068001939162,80.72618192057442,251.50967581204705,248.92934236899956,411.84560266412944
6975,285.8297064093071,348.18157226624936,80.51142333750498,251.83637885939973,248.7342111766931,412.39496066685996
6976,285.9435565237329,347.71118092605195,80.53644973531362,251.6753961180868,248.75679215971803,412.7855190429494
6977,285.07053823813163,347.18030253708247,80.66257975819354,251.33250386366265,248.9737583661589,412.81088242292293
6978,284.30024067760917,347.04116575205904,80.72451424092748,251.43652465048626,249.21412051925597,412.43705367868256
6979,284.0843504823519,346.9196239142428,80.73070485224353,251.49808119789006,249.10603755946352,412.36327736515756
6980,284.74449215579335,347.1623842682174,80.45036889071145,251.40808531124654,249.23707285045327,412.56266777611114
6981,285.19730213309924,347.7121907395467,80.43981413946108,251.62084333084542,249.02241292881766,412.7826446739482
6982,284.9367902487585,346.9432960725077,80.510508278961,251.73786043653297,248.94702548599608,413.00919335756316
6983,284.2477652045926,346.4329447046887,80.60173476462882,251.51794688742137,249.48629296993062,412.838033620791
6984,283.661263686227,346.07770661471164,80.64454906405405,250.8618891052914,249.65516104843292,412.7807956631987
6985,283.7507149180709,346.3095977984864,80.54970002690466,250.99669346781928,249.71725594660492,412.98365775168196
6986,284.5320596803355,346.8433328758063,80.29552748839883,251.6529983501081,249.47804193346764,413.4269270798492
6987,284.8741584032724,346.81852395317156,80.33756019229047,251.9543157560657,249.25081331246258,413.50648715072543
6988,284.424211044729,345.8328915571158,80.41931790898283,251.43222963914073,248.98506873301164,413.8434341121957
6989,283.26218205129356,345.5458006680503,80.38542191525013,251.24813692215713,249.59952934869523,413.39765921699967
6990,283.11057957751984,345.3512405161107,80.39500997516672,251.17138770958394,249.56777509568653,413.29624180939453
6991,283.22681953748264,345.78564977524326,80.37086705633173,251.05516072640387,249.86674346094603,413.37730880895845
6992,284.07711740678343,345.9491672887942,80.2570472836807,251.69799779260362,249.88314923346596,413.83291887161465
6993,284.6479376821435,345.9288149200711,80.37037816736219,251.9366960647807,249.49182111199787,414.0908567756735
6994,283.6132328476543,344.81814019500416,80.36506054974228,251.60115818976917,249.43829596714056,414.34019078810826
6995,282.56529990358865,344.45866608845984,80.33810355760986,251.12565987053216,250.06425632523397,413.97835381364325
6996,282.7699496904122,344.66736812443725,80.21046731904244,250.8134543181085,250.0465154460021,413.9543232725321
6997,283.0213157947197,345.34685541483867,80.12774237755231,251.0319598294023,250.32434638201804,414.156677317424
6998,283.82899718525374,345.24368524652294,80.17739025422246,251.53281927578738,249.66851010110304,414.22256012585115
6999,284.51699086726325,344.8597198350902,80.13057685743037,251.64992291652052,249.51332366475256,414.4645744713741
7000,281.9774638449488,343.8433562978714,80.20171287472908,251.30615328158558,249.68840662690752,414.6082206449993
7001,282.0494783790342,343.67900678249515,80.19204619649946,250.94884138803678,250.25637225991144,414.5589099035708
7002,282.2364856655915,344.637267791129,80.0878271593292,251.0350761836,250.3853176015448,414.57428091571245
7003,282.69926414720044,344.6950056244713,80.09204384799801,251.21811108073587,250.4528265549863,414.79464095305696
7004,283.69142769944943,344.4409879081857,80.10090409374787,251.71317055730958,249.95830249622793,414.9134768023749
7005,284.2714380873123,343.99354486616136,79.98355637133666,251.62259436551406,249.75043292380946,415.23172298623217
7006,281.598116212613,342.6605951254367,80.04089778937434,251.08678943552601,250.32252209617565,415.0165017622513
7007,281.76793755384165,343.0376475693635,79.94916690289755,250.86406999850504,250.782304555987,415.0513526083363
7008,281.8639266400606,343.90864577040674,79.93644187233963,250.78128599336065,250.8535193360084,415.19642218462826
7009,282.46343043687267,343.83978807570173,79.9221363922918,251.5643455371003,250.39565996596465,415.4859391593676
7010,283.7462765777656,343.748685663545,79.97654493098884,251.64152317561852,250.1335590234288,415.6269350512764
7011,281.08517177769113,342.51285533956803,79.93326512743005,251.4980594529118,249.95995907499184,415.6628116830331
7012,281.1246023398467,341.84174334270415,79.91319506120718,251.00484972731925,250.5714814485551,415.4115648555758
7013,281.3491112499532,343.06859121984456,79.85738029490622,250.89933179062942,251.00979475292806,415.3692234993242
7014,281.324775800342,343.15224184660366,79.81441038249157,250.96575578234481,250.75402855177197,415.56738665743063
7015,282.51264216216236,343.21824198232537,79.8428641389809,251.32911228669815,250.30520800981196,415.82516352503285
7016,283.3504046337812,342.7414322620125,79.8233423883271,251.45717815457505,250.21158494466314,416.1632200724746
7017,280.6830046033557,341.01506829295676,79.78793222676222,251.29589751347217,250.3061945679455,416.3483852078343
7018,280.90994094301703,341.4578167727171,79.70613210467927,250.93671555979375,250.8691988939633,416.2354736940885
7019,280.8438684511879,342.55047858203324,79.66326384317126,250.74876977331553,251.09713346988445,416.13949483823967
7020,280.60527295039435,342.3076090348979,79.81156567748218,251.04438876822718,251.42305087908642,416.1878969300342
7021,282.91691210057763,342.1334785266846,79.76627851949166,251.08515808527696,250.89011470280408,416.2362094949628
7022,281.8515909216304,341.82002648364556,79.73257184171051,251.58083748172595,250.6588491152989,416.44746265256776
7023,280.20983683849767,339.2715829234358,79.6588168117924,251.17304582432945,250.7470129344692,416.7635455027387
7024,280.25662289683777,341.9802906521008,79.5743416403026,250.64727734682108,251.22696777410013,416.806924529801
7025,280.2814142586971,341.8699418026699,79.60441041075653,250.68144480721378,251.5751362250141,416.6534988179108
7026,280.208979320417,341.4651114681575,79.71881426290571,251.06214945044573,251.12188535828687,416.6635682824616
7027,282.31890186069774,340.9881249932056,79.5966371708587,251.29796010830134,250.70047145719835,416.9341521476701
7028,280.66290288367435,341.01866510328847,79.54757712744895,251.27563616260264,250.9956398327372,417.0593768435176
7029,279.7755328413528,338.3648744623053,79.48027335164214,250.90104749254047,251.15860547057264,417.1051520904842
7030,279.8490645706782,341.1422872365087,79.37950599932756,251.04909899391677,251.5094458569859,417.23657786845877
7031,279.84610520153745,341.09435149337236,79.52869350099247,250.58834648881557,251.6096351598146,417.3501786767874
7032,282.03331372290035,340.6793526960761,79.54778395845642,250.94446686926617,251.1941837534652,417.3193984659132
7033,281.0292922174388,340.4459395548376,79.54437195995557,251.17719705813812,250.91732271130422,417.6133536384943
7034,279.68813851275905,337.78506880931184,79.38819600883559,251.30640265582662,251.1135034470545,417.5987079194398
7035,279.1425717243892,340.3953523657658,79.32375921204371,250.92720230021618,251.64781943776313,417.7357172817393
7036,279.2678637507084,340.2836921818243,79.32381473706556,250.82428799027028,251.734007646645,417.53654346766587
7037,279.32634050832115,339.93938949379844,79.35929795325066,250.6768002619473,251.5288839116827,417.6973457773762
7038,281.18689104620904,339.79482225836273,79.39381888863154,251.28645540930393,251.13440680502268,417.90284033472597
7039,280.1280594802276,339.4201105118554,79.36151876123076,251.06216464900945,251.4535568469317,418.0078035742478
7040,279.0087539717858,337.1749628893171,79.22495501780278,251.225275338101,251.73128838206742,418.15997183981625
7041,278.5807659653126,339.9162432203952,79.15687176258754,250.96252837764274,251.80282482775772,418.41784474860884
7042,278.72933390655294,339.4455786722137,79.27089968660432,250.9222276155598,251.83052345775369,418.11402123317055
7043,279.707448041116,339.2514870340037,79.32010908959461,250.6639767253385,251.6942207836907,418.0842582623615
7044,280.0176636959652,338.8902233127453,79.27852291424276,250.97858420847257,251.54839916663676,418.41435722345943
7045,279.2608595445284,337.5951815782454,79.166435082207,251.03180244233744,251.7849362525353,418.60827993416314
7046,278.3052349045202,337.47137993822764,79.03981603028758,251.1964389186922,251.7671193450316,418.8901800669079
7047,278.2151954409229,339.10801639858045,79.14949589088509,251.1305281529288,251.92632269443575,418.71596679130613
7048,278.6178877683921,338.56985824066226,79.20756544410031,250.61118942385903,251.82409238051912,418.65976270457867
7049,279.34130225055844,338.2432733266334,79.22308903581246,250.55089567716485,252.10850773230763,418.63046622381285
7050,279.27451152122273,337.86043079588126,79.10198692687433,250.798401929782,252.22615975439945,418.9595714167224
7051,278.5419455064869,336.4371368921919,79.07109848333344,251.06124816833562,252.14383337097132,419.18395639072065
7052,277.5955436640908,337.62352193400613,79.01540115116163,251.25816348628936,251.89038388153304,419.64163170465304
7053,277.75937953454445,338.1395481362453,79.09341079570862,250.82422255596197,252.04642805961151,419.21565946263127
7054,278.4847637578592,337.63936680583845,79.10863369721726,250.7576003490475,252.33603565255328,419.21117626607713
7055,278.5939108465124,337.4278843841149,79.09800359951842,250.4802470344358,252.21564778962835,419.2974444176194
7056,278.64844654302505,336.370171704238,78.97221481589109,250.78673810774885,252.45898792811164,419.5139573536366
7057,278.0885742656118,336.2188267422035,78.88325018424356,251.10509310189425,252.26247508371307,419.6426174525032
7058,277.214940899672,337.1083363883237,78.91928521532228,250.95980382114914,251.93896217228732,419.79941793153534
7059,277.501778353144,337.3408603317785,78.91386224473263,250.65770930474966,252.25249696076796,419.7018932839781
7060,278.0807072947266,336.8244481941156,78.92761219581408,250.31308253645372,252.57289726494704,419.59745105303983
7061,278.27350524418034,336.09679991999224,78.96276224675934,250.66980850773103,252.45114254646307,419.8771262563424
7062,277.9447476733613,335.4502570255397,78.86137142430856,251.11592700619457,252.42230948931558,420.1074800098386
7063,277.136457614051,335.771112617069,78.79671588752429,251.25876949112796,252.75948540673622,420.4282917861073
7064,276.80466937722315,336.53890123389607,78.81965744836045,250.82120830313244,252.48498027233373,420.34210715777465
7065,277.48430369603,336.3048460670526,78.91770281265057,250.83859141580703,252.576515145113,420.22582391719305
7066,277.380293056948,335.9711535805082,78.89614984273226,250.43733027581956,252.99386494824742,420.08233191716266
7067,277.5969994693354,335.0588766912796,78.75309840063649,250.63838688249442,252.7885832225166,420.4894503612281
7068,277.2493191610856,335.0031918560802,78.67122087015531,250.8660975794886,252.66171163702913,420.72930436434893
7069,276.5477284768224,335.14431285108435,78.64787728760813,251.2496890481448,252.58306833914213,420.87363297680366
7070,276.6031231024007,335.8277891666358,78.70468586032942,251.19380566063018,252.55958511673836,420.77355332663785
7071,276.8959569856863,335.31172248958285,78.71874079031893,250.5883962367897,252.98762991663017,420.4923722169562
7072,276.79920536180896,334.8010439619277,78.6874136986414,250.22583805775625,252.97212366961358,420.65758946012926
7073,277.0086541199553,334.3217859065868,78.62028223675003,250.50638765318874,253.05611344442616,421.00071655261576
7074,276.6783013954873,334.59209930653907,78.6333506214628,250.93587016238635,252.95660761918313,421.1734366700364
7075,276.1846919252986,334.3888087052058,78.6530111059864,251.04220432213637,252.68172774698502,421.32982740362957
7076,276.27452658028136,334.7275825308034,78.625061847396,251.0367806841464,252.79699975635654,421.3056011588429
7077,276.35592993854766,334.4328650808701,78.58207845643717,250.13331508685127,253.34767097055663,421.1118724721643
7078,276.2058104540432,333.67116456265177,78.6012551392863,250.31058800836374,253.24799750946957,421.32359636660715
7079,276.1512815614638,333.9385164363129,78.51059069794552,250.668112745059,253.0020119270658,421.5278421061102
7080,275.85358762188,333.7387533071552,78.53805399766907,251.23664025609727,253.07002596452136,421.7863113225254
7081,275.7130122730765,333.72814941913146,78.49748779554861,250.96859593394393,252.89752437334826,421.80446677473094
7082,275.8761492455709,333.94345958497615,78.5419536142847,250.49682094211659,253.19157990424483,421.5726450939301
7083,275.825937625456,333.3742222127636,78.52693852260246,250.37281731741464,253.57908102230328,421.75651425892084
7084,275.8355805855568,333.156471881672,78.46793260303667,250.6558325962927,253.52155076265623,422.0159372314082
7085,275.848235568093,332.94825195648053,78.43240087357867,250.8974091047837,253.35502340159516,422.07545191760596
7086,275.54566738999637,333.1464440476239,78.36279156527476,250.96620839220023,253.1625282401363,422.2239274674137
7087,275.135267225068,332.99022577699066,78.42951569522023,251.00924431086383,253.3185397783605,422.2387122029475
7088,275.2410154084913,332.84299186365126,78.39483664909395,250.32526297436365,253.41622040875373,422.123129490043
7089,275.0500393602587,332.3570458175566,78.26960734031748,250.23289689482365,253.92717070442285,422.35112386343064
7090,275.11989917671366,332.37502295900066,78.28695711749783,250.63869316723267,253.7961371087038,422.5103263349103
7091,275.2826590665467,332.5680499061274,78.301604278286,250.88174259055248,253.61184751699557,422.6861364837611
7092,275.1791544336818,332.1957162169629,78.29791921320621,250.93428655759968,253.5359639542955,422.7046792391146
7093,274.741010442337,332.258615911577,78.30446495206404,250.72523346556684,253.33267881203113,422.53839212101997
7094,274.6102980602608,331.7253381951272,78.2601842155452,250.2916419369099,253.9646366137941,422.51638103589386
7095,274.49233060991133,331.7163436784133,78.23168775107733,250.38008359520512,254.07686235911345,422.8451058213974
7096,274.66914239857476,331.7871001770596,78.215358971461,250.40560047228243,253.59203106585076,423.0231962896768
7097,274.8277712066704,331.56818122635985,78.18242248107002,250.96609749499876,253.5705414412051,423.13041162028276
7098,274.4735503369726,331.4693490352357,78.20477222690208,250.64930377726964,253.51228836643654,423.12133682131326
7099,274.2582279522222,331.0738947384382,78.14322612382027,250.43403587984895,253.8296746914449,423.07373760278426
7100,274.08729734225204,331.05417218150507,78.09386186627566,250.5855975634537,254.09258274528335,423.2324358966899
7101,273.89644161315863,330.86293254743225,78.10014895144174,250.36471828162266,254.3047157975038,423.25394951597116
7102,274.1750123541275,330.87595564288233,78.11461597722422,250.62494634478938,254.13846443613767,423.53786822985137
7103,274.231379454541,330.73072046258545,78.09204740236525,250.72380093786805,253.95489177228964,423.5126986840288
7104,273.91659163415443,330.51734918767085,78.02236812710001,250.7765247405048,253.86269704811897,423.7082158815926
7105,273.522417029303,330.4416464123325,77.98733700796063,250.47260857542418,254.24105929692968,423.6626592439243
7106,273.43053583718404,330.18213176332944,77.99182933091363,250.25002504078856,254.35753273666043,423.71237646414505
7107,273.51024753482335,330.2642283567977,78.03100582987355,250.51951691908866,254.00648135637857,423.93445454327383
7108,273.9787519398775,330.0464894957691,78.04384950060712,250.65544226340938,253.92936609977096,424.15993774393854
7109,273.74188577694616,330.0601443638133,78.02127844392334,250.61353557086252,253.98138070436897,424.0998091492982
7110,273.2626535900591,329.29727207193224,77.98676778895977,250.6663105563174,254.4331803034626,424.0524962308976
7111,272.9490110233471,329.6267274098852,77.85417814410589,250.763661866622,254.37124179580513,424.21701506017695
7112,272.93559286389115,329.49079508435966,77.88378902404709,250.7719298981263,254.48069142642296,424.25784687097627
7113,273.1205608852521,329.40289079559403,77.93301511777366,250.29107320305133,254.22593342898912,424.48744743190883
7114,273.34946000806406,329.3030727967009,77.94392283750587,250.57226599024858,254.37739216996638,424.4258688131919
7115,273.0744334921232,328.9552907941257,77.9083149852198,250.18427302764565,254.50304054858242,424.55203597324305
7116,272.6199294254589,328.6861070385739,77.82132695638532,250.72945724733748,254.48208850601264,424.4728499097557
7117,272.4262899124777,328.8463763874408,77.79436591779,250.23079032128632,254.33475563791873,424.69053772990407
7118,272.374055225737,328.9318397207449,77.83709109743187,250.7718160992154,254.77362909900282,424.8944859519049
7119,272.59579027576314,328.44453894366376,77.78072765077816,250.384662005051,254.47796524358594,425.0674299200117
7120,272.731254747234,328.40806545088674,77.81804340011077,250.34196214484012,254.66055119719314,424.8983742978818
7121,272.47040354339026,327.9420562436515,77.7412026419816,250.77162493500526,255.02094927766515,424.91627692432814
7122,271.9850151991734,327.9858693675885,77.69177911793044,250.6775725232966,254.78980104958768,425.1174043687385
7123,271.87005339154206,328.1502791771826,77.70369958347172,250.62474651441536,254.70207001477718,425.20833104775284
7124,272.1033685748235,327.96828712056345,77.71871259224105,250.15512335002384,254.77032986967518,425.28157491160385
7125,272.2794010734768,327.82050494430536,77.70241913376226,250.02878588290227,254.92052687687686,425.4042407130292
7126,272.2568910206198,327.40648363385657,77.62425399383211,250.2264975480841,254.75431963900456,425.4004330864082
7127,271.7961398037495,327.388574376392,77.60763749750322,250.56404355746767,254.71685609603986,425.5237914432829
7128,271.28937487663313,327.06366177558186,77.64025816690432,250.65520544273247,254.88945771404306,425.73752445003737
7129,271.2865126569549,327.494126330817,77.66146456000757,250.76901714962517,254.7805750792127,425.79845154506853
7130,271.5540808044537,326.99154415222085,77.58063866380272,250.36618212580746,255.29397793696006,425.94860971385964
7131,271.6855659751256,326.9950928113793,77.58776733001135,250.14533484577672,255.1738475613059,425.8713388284352
7132,271.61963102014244,326.4819107042262,77.59129371080981,250.28577415058245,255.21352747396188,425.94205094528917
7133,271.25275457088367,326.62409829783013,77.49277824151977,250.76323866811137,255.14807405743375,426.10977728763294
7134,270.8556427115134,326.3076445476939,77.46021415616957,250.84407582578262,254.83843027837992,426.16191802945923
7135,270.9909259157424,326.6333246717003,77.5360121269962,250.37586549658084,255.2493469123015,426.2591928843606
7136,271.0241603310996,326.0917308355862,77.55324279844739,250.22442521950748,254.97423660827775,426.25131613191445
7137,271.0981381649916,325.8822833609907,77.53210940999125,249.84305950447958,255.59427996119632,426.23516906718817
7138,270.9406729097202,325.76851301644,77.45130135763593,250.53338712204146,255.37695495151667,426.26295290296434
7139,270.52504718376156,325.5245664042411,77.41911836995963,250.73511911199688,255.26757197342343,426.540880608489
7140,270.4818860008935,325.7645219341732,77.43432286668494,250.76459168422798,255.2716484341146,426.7888330425257
7141,270.55828384681786,325.63524035234803,77.37474886864827,250.38428019522223,255.21921455427642,426.6996883196247
7142,270.5554196960673,325.3646273458713,77.36045416586575,249.95621167333016,255.8815084058555,426.75884964031485
7143,270.50751426045355,325.0208136500936,77.41242737437479,250.02090730450627,255.4206531206609,426.8002796020717
7144,270.27351968579944,325.07205970777255,77.27462107926422,250.20013506218532,255.55271939833256,426.9256571628412
7145,270.0253496894677,324.7562271818786,77.30221702150696,250.97065046277024,255.52534574979455,427.1320046235369
7146,269.99777708315366,324.92055506137484,77.3184735834737,250.54384216376712,255.1555966153246,427.26653559945476
7147,269.9512757426652,324.79540853854917,77.32355402412627,250.15243895347643,255.7171699284913,427.1219533786314
7148,269.94501062277993,324.34436626820246,77.31331619291731,249.73978655736636,256.0164087396991,427.07564869853974
7149,269.84617098907796,324.3432421697488,77.28974855147312,250.009512529026,256.0903974785132,427.3065228378412
7150,269.68073748636584,324.1505463242485,77.23425938252991,250.66491357395842,255.3152357497503,427.38354834855005
7151,269.55670601974396,324.1579695479751,77.17784533667087,250.93284452315436,255.42427383463647,427.53932910392007
7152,269.5194951264083,324.0528762903522,77.16156168681869,250.4473073484918,255.866845340172,427.65686487202277
7153,269.47148663450713,323.8853816383501,77.18595078078299,249.93252841245047,255.98582605741703,427.53618253993073
7154,269.3706266597029,323.6471973510343,77.232819630538,249.8713248655153,256.3048735631958,427.56460238275605
7155,269.4450347839944,323.63690994284815,77.18887274134406,250.07650003768825,255.69703776448966,427.68770042209286
7156,269.2577448495675,323.3370206503905,77.149493667358,250.77934584178774,255.97928309563363,427.84089546896223
7157,268.98600818161293,323.1816236059604,77.10840141496065,250.77194177183483,255.6870786863896,428.1348482399617
7158,268.9185493214584,323.47780957883253,77.08924552295827,250.14519459492894,255.98570596431765,428.1402454399111
