time (min),fem1,fem2,fem3,fem4,fem5,fem6,fem7,fem8,fem9,fem10,fem11,fem12,fem13,fem14
5449,0,0,0,0,0,0,8,0,0,0,0,0,0,6
5450,0,0,27,0,14,0,0,0,0,0,0,0,1,68
5451,0,0,0,9,0,0,0,0,14,0,0,1,0,30
5452,0,0,5,8,0,0,0,0,0,0,0,6,0,13
5453,0,0,14,0,6,0,4,25,0,0,0,0,0,18
5454,0,0,0,2,29,0,8,14,0,3,0,2,9,8
5455,0,9,0,0,0,0,0,0,0,0,0,4,17,0
5456,5,24,20,0,0,0,0,11,27,0,0,8,2,0
5457,0,17,13,0,4,0,0,49,15,0,0,0,13,0
5458,0,44,16,0,0,0,0,22,0,0,0,0,18,12
5459,0,30,12,0,0,0,0,12,0,0,0,0,28,0
5460,0,15,4,23,3,0,0,57,0,0,22,0,42,9
5461,24,29,15,9,2,0,0,31,0,14,27,0,22,0
5462,0,50,65,2,8,0,0,7,0,0,11,0,12,0
5463,0,14,0,0,15,0,0,32,0,0,1,0,22,0
5464,13,59,2,0,8,0,0,0,1,1,0,0,17,30
5465,19,44,50,0,1,0,0,19,0,0,0,0,5,0
5466,2,14,9,0,0,0,0,44,9,0,0,0,18,15
5467,10,20,0,0,0,5,0,0,0,0,0,0,28,0
5468,0,29,3,0,44,7,0,20,0,20,5,0,0,0
5469,1,0,3,0,0,0,0,3,0,0,7,16,0,0
5470,46,26,4,0,0,5,0,7,0,0,0,0,0,0
5471,69,34,0,0,1,0,0,5,0,0,0,11,0,0
5472,2,4,39,0,30,0,0,0,0,0,3,12,0,0
5473,0,24,23,0,42,0,0,0,0,0,0,20,0,0
5474,0,36,20,0,84,0,0,0,0,0,0,1,0,3
5475,0,58,0,0,13,0,0,0,0,0,20,6,0,26
5476,0,24,0,0,0,0,0,0,0,0,0,10,0,9
5477,0,18,42,4,25,0,0,5,0,2,0,5,0,0
5478,0,41,52,23,76,0,0,0,0,22,0,0,0,0
5479,0,40,57,6,51,0,0,0,0,0,0,25,0,0
5480,0,42,28,0,29,0,0,1,5,0,0,17,0,0
5481,0,0,19,0,8,0,0,0,17,8,0,2,0,27
5482,0,0,22,0,13,0,0,0,3,0,4,11,0,0
5483,0,11,30,6,83,0,0,0,0,0,0,5,0,0
5484,0,59,10,0,29,0,1,0,0,0,0,16,0,0
5485,0,44,8,0,10,0,0,0,0,0,0,33,0,0
5486,0,42,37,0,5,0,1,0,0,0,0,24,0,0
5487,0,40,10,0,23,0,6,0,0,0,0,35,0,0
5488,0,57,0,0,79,0,1,0,0,1,0,9,0,0
5489,1,74,0,47,41,0,0,0,0,0,0,77,50,0
5490,0,42,0,22,20,0,0,0,2,0,15,58,0,0
5491,0,51,0,36,67,1,0,0,0,0,4,48,0,0
5492,0,33,0,11,42,0,16,0,0,0,11,13,3,0
5493,18,68,0,0,18,0,14,0,0,0,0,5,0,0
5494,0,41,0,0,13,0,0,0,0,0,1,29,0,16
5495,0,72,0,21,8,0,0,0,0,0,0,3,0,0
5496,0,58,0,0,31,4,13,0,0,7,0,0,0,0
5497,0,55,4,3,48,7,0,10,0,0,0,3,0,0
5498,0,24,4,30,9,0,19,0,0,2,0,3,0,0
5499,8,12,0,50,0,0,3,0,0,0,0,53,0,0
5500,0,41,0,26,3,0,15,0,10,14,0,72,0,0
5501,3,54,0,54,0,0,45,0,3,29,8,80,0,0
5502,1,52,0,25,0,0,11,0,3,0,0,80,0,0
5503,0,45,0,8,0,3,0,0,0,0,21,54,0,0
5504,1,55,0,53,0,2,0,0,0,0,0,54,0,0
5505,0,40,0,45,0,0,22,0,0,0,0,53,5,0
5506,0,27,0,80,0,0,36,0,0,0,32,77,0,0
5507,0,43,0,71,0,9,8,0,8,0,49,60,0,0
5508,0,79.54686296,0,14,0,0,32,0,0,0,4,32,0,0
5509,6,63,0,51,0,2,54,0,15,0,0,50,0,0
5510,0,61,0,0,0,11,30,0,0,0,0,62,0,0
5511,0,57,0,63,0,3,24,0,0,0,16,55,0,0
5512,6,6,22,7,0,2,12,2,0,0,5,47,0,0
5513,18,53,4,70,3,4,46,8,0,12,4,50,0,16
5514,9,27,0,58,0,1,75,3,0,8,1,62,0,0
5515,38,71,0,9,0,0,10,0,0,0,0,46,15,0
5516,22,30,12,25,2,7,32,0,0,0,5,39,0,9
5517,4,65,1,0,0,0,71,0,11,0,62,21,0,0
5518,43,73,4,9,26,0,62,0,0,0,3,1,0,9
5519,21,47,7,0,1,0,56,0,0,0,3,0,0,0
5520,32,57,0,0,0,26,46,0,0,0,1,0,0,0
5521,33,24,0,37,0,8,25,0,5,0,1,0,0,0
5522,62,34,4,7,0,1,35,0,34,0,0,0,0,0
5523,10,41,31,1,4,0,33,0,0,0,10,0,0,0
5524,14,23,1,0,0,9,46,0,0,12,2,0,0,0
5525,46,79.54686296,20,3,0,0,63,0,7,0,23,0,0,0
5526,10,61,0,0,0,0,42,0,12,0,7,0,5,0
5527,21,75,0,0,0,47,41,0,18,23,16,1,0,0
5528,45,43,0,0,12,59,7,0,51,0,0,0,0,0
5529,62,36,0,0,0,0,0,3,0,0,0,0,0,0
5530,9,28,0,0,0,19,0,15,0,7,8,4,0,0
5531,8,28,0,0,0,33,0,3,0,1,46,0,0,0
5532,0,67,2,0,33,27,0,17,0,30,54,2,0,0
5533,8,60,0,0,0,0,0,0,0,12,38,2,0,0
5534,12,47,0,0,0,20,21,0,0,48,10,0,0,0
5535,4,70,4,0,0,26,19,0,0,89,1,0,8,4
5536,2,48,0,0,0,0,28,0,0,57,0,7,12,37
5537,0,67,0,0,0,12,0,0,0,39,0,0,0,24
5538,0,34,0,19,0,0,18,0,0,70,46,21,0,0
5539,0,34,0,0,0,14,0,0,3,85,52,23,0,0
5540,0,54,0,0,0,0,0,0,0,36,68,14,0,0
5541,0,56,0,0,3,38,0,0,27,59,52,0,0,0
5542,0,36,2,0,7,14,0,0,9,2,10,0,0,35
5543,0,14,9,0,0,0,0,0,0,14,5,0,0,41
5544,0,79.54686296,52,0,0,0,0,0,26,45,6,0,0,25
5545,0,54,10,0,21,14,0,0,27,65,55,4,0,55
5546,0,68,0,0,3,17,8,0,0,47,15,0,0,29
5547,0,34,0,0,6,15,0,0,0,88,8,10,0,15
5548,0,56,0,0,0,9,0,0,4,80,30,0,3,1
5549,0,61,0,2,0,0,19,5,14,24,54,5,1,9
5550,0,26,8,15,0,0,0,24,1,38,17,0,9,56
5551,0,63,9,8,5,0,0,24,0,56,36,0,0,87
5552,0,55,0,3,0,0,13,17,0,58,47,0,7,20
5553,3,55,0,5,4,0,0,0,0,29,32,0,10,31
5554,5,44,0,0,0,0,0,3,0,39,23,0,8,47
5555,0,31,0,5,0,0,0,11,20,38,6,1,19,58
5556,0,19,10,3,0,0,27,2,35,54,16,2,28,29
5557,0,15,0,0,0,0,0,29,35,70,24,0,20,17
5558,0,0,23,22,0,0,0,0,48,54,3,0,88,0
5559,0,51,0,5,0,0,27,20,0,28,0,4,1,18
5560,0,52,0,12,0,0,3,16,0,17,0,0,0,0
5561,0,71,0,24,0,0,0,63,0,39,19,0,0,2
5562,0,9,0,9,0,0,0,35,3,35,7,0,0,4
5563,0,38,0,0,0,6,0,34,2,34,0,0,0,0
5564,7,77,0,0,0,6,0,40,3,63,12,0,0,0
5565,0,56,0,0,0,4,0,19,28,12,1,0,0,0
5566,0,46,0,5,0,0,0,65,29,12,0,0,0,0
5567,0,5,0,0,0,0,0,58,33,19,0,0,0,0
5568,0,22,0,4,0,0,0,49,10,29,0,0,0,0
5569,0,35,0,6,0,0,10,54,71,10,0,0,0,0
5570,0,60,0,0,0,2,21,50,48,9,0,0,25,0
5571,3,59,0,2,0,2,0,52,108,20,0,0,12,0
5572,0,76,0,0,0,0,2,52,90,16,0,0,10,0
5573,0,54,27,0,0,0,0,74,58,0,0,0,26,0
5574,13,54,1,0,0,0,0,76,65,0,0,0,64,0
5575,0,27,17,6,6,0,0,63,48,0,0,0,18,0
5576,0,26,2,0,17,0,0,62,0,0,0,7,8,11
5577,0,11,0,4,0,0,7,88,0,0,0,0,42,23
5578,0,63,0,0,0,0,0,66,11,18,0,1,52,7
5579,9,60,0,0,0,0,27,26,61,33,7,6,47,29
5580,0,40,0,17,11,0,0,43,44,28,2,0,39,2
5581,23,52,0,5,0,0,0,39,66,4,0,0,8,0
5582,1,50,13,0,0,14,0,13,44,0,0,10,25,0
5583,0,66,2,0,0,7,0,24,32,4,0,2,1,0
5584,4,56,0,0,0,0,0,3,80,0,0,3,0,0
5585,0,58,0,0,0,0,0,6,77,0,0,4,0,0
5586,37,32,0,0,0,0,0,42,17,0,0,0,6,0
5587,0,40,0,0,0,5,0,39,15,15,0,13,13,0
5588,4,29,1,0,0,0,0,5,0,0,0,2,31,0
5589,0,46,0,0,0,1,0,3,0,0,0,4,50,0
5590,0,49,0,0,1,2,0,0,0,0,0,3,82,0
5591,0,32,0,0,0,0,0,4,0,0,0,0,75,0
5592,3,65,0,0,0,1,0,32,0,0,0,5,57,0
5593,0,62,0,0,0,0,0,15,0,0,0,3,59,0
5594,1,19,0,12,0,11,0,0,6,0,0,3,0,0
5595,4,37,0,6,0,0,0,0,24,0,0,0,0,0
5596,7,62,0,10,0,0,4,0,3,0,0,0,4,0
5597,0,79.54686296,0,3,0,0,0,1,5,0,0,0,1,0
5598,9,65,0,0,0,0,0,20,0,0,0,0,11,17
5599,0,62,2,4,0,0,0,0,0,0,0,0,3,0
5600,0,79.54686296,7,0,0,0,0,0,3,0,0,0,40,0
5601,0,52,0,5,0,17,0,0,0,0,0,12,0,0
5602,0,57,0,3,0,12,0,0,8,0,0,0,0,0
5603,0,35,16,0,0,0,12,0,5,0,0,0,12,0
5604,34,60,3,0,0,3,2,0,0,0,0,0,0,0
5605,0,76,9,0,9,0,19,0,0,0,11,0,30,0
5606,0,79.54686296,32,0,0,1,0,0,0,0,8,6,29,0
5607,6,42,12,3,0,0,0,0,0,0,1,18,0,0
5608,18,22,3,0,0,12,34,0,39,0,0,0,0,0
5609,0,69,7,0,0,8,18,0,41,0,5,10,0,0
5610,15,34,15,2,0,0,13,0,0,0,0,0,0,4
5611,0,49,13,0,0,0,0,0,0,0,0,0,19,0
5612,0,38,3,2,0,0,12,0,0,0,0,0,1,0
5613,0,39,10,6,9,34,0,0,0,0,0,0,0,0
5614,0,40,0,0,41,0,0,0,0,0,0,0,0,2
5615,3,61,0,8,29,17,0,0,0,0,0,0,0,9
5616,0,58,20,0,9,52,25,0,0,0,0,0,12,18
5617,0,60,35,36,33,5,49,0,0,0,0,0,23,0
5618,4,8,13,0,25,9,35,4,0,0,0,0,0,3
5619,0,75,38,21,0,0,0,0,4,7,0,0,0,0
5620,0,39,36,41,44,0,8,0,0,0,0,0,0,0
5621,6,44,1,15,0,10,2,14,0,0,0,0,0,5
5622,0,52,16,10,5,8,25,38,0,0,0,0,0,7
5623,0,36,63,20,9,0,62,0,0,0,0,6,6,0
5624,0,62,16,46,3,0,32,0,0,0,2,0,0,9
5625,0,38,47,0,11,18,81.40889421,0,0,0,0,8,0,8
5626,0,20,43,0,5,19,24,0,0,0,0,0,16,4
5627,0,2,29,76,21,2,50,6,0,0,0,0,0,34
5628,0,0,67,37,0,6,46,23,0,0,0,19,0,14
5629,0,0,35,39,0,0,53,0,0,8,0,15,0,4
5630,0,19,73,6,0,0,49,0,0,5,0,3,0,2
5631,0,23,38,35,0,0,18,0,0,1,32,0,0,15
5632,0,20,30,22,65,0,0,0,13,0,41,22,0,13
5633,0,28,15,30,0,0,8,0,36,0,0,0,0,63
5634,0,17,60,24,33,8,72,0,26,0,0,40,0,94
5635,0,2,34,26,32,8,65,0,53,0,1,52,6,17
5636,2,0,40,6,39,3,31,0,27,5,3,60,9,1
5637,24,10,19,0,0,0,11,4,6,0,42,20,4,0
5638,0,0,31,0,0,0,6,0,2,0,34,39,0,2
5639,2,0,37,10,13,0,52,0,5,0,1,72,0,0
5640,0,1,36,7,78,0,11,0,0,0,13,11,1,7
5641,0,14,59,19,49,0,0,0,5,0,0,17,0,18
5642,0,0,36,7,84,0,0,3,0,0,0,4,0,71
5643,0,0,21,15,63,0,4,27,0,0,4,53,3,51
5644,19,0,25,4,69,0,8,0,0,0,0,52,42,73
5645,13,0,7,0,26,0,0,3,15,0,1,66,19,54
5646,11,0,36,1,18,0,0,5,0,0,41,82,14,72
5647,18,0,1,0,25,0,8,9,0,0,0,40,5,19
5648,7,0,9,0,33,0,9,2,0,0,0,50,43,41
5649,0,0,1,0,9,0,0,0,19,0,3,71,39,23
5650,23,0,4,14,0,0,3,4,11,0,0,57,53,0
5651,5,0,9,0,33,0,1,1,0,0,15,74,50,0
5652,4,0,0,0,53,26,0,0,0,2,0,30,55,13
5653,35,0,6,0,18,0,19,28,2,0,38,85,53,0
5654,16,0,7,0,11,27,0,0,0,6,0,38,73,0
5655,11,0,4,0,55,2,15,15,0,0,0,35,50,20
5656,36,0,17,0,45,6,2,0,7,2,11,36,53,9
5657,47,0,0,0,67,2,0,1,3,1,26,42,34,0
5658,5,0,0,8,65,22,0,0,8,0,42,44,81,4
5659,11,0,0,0,54,48,0,0,0,2,10,20,50,9
5660,33,0,0,0,61,1,0,0,0,0,36,31,59,4
5661,16,0,0,0,55,15,0,0,0,10,9,64,18,0
5662,33,0,0,0,77,33,0,0,3,29,26,38,38,0
5663,0,0,0,0,41,5,0,0,7,1,90,56,57,0
5664,7,0,18,0,76,56,0,0,6,11,67,55,34,0
5665,0,0,4,0,71,0,0,0,0,0,46,83,41,0
5666,0,0,0,0,50,0,0,0,1,0,49,49,67,0
5667,0,0,0,0,31,16,0,0,15,5,64,10,56,3
5668,0,0,0,0,19,0,0,0,38,0,52,1,34,0
5669,0,0,0,20,32,6,0,0,0,0,51,0,59,0
5670,0,0,0,0,54,31,0,0,0,0,2,7,42,0
5671,0,0,0,8,57,0,5,0,0,3,38,31,80,0
5672,0,0,0,0,36,0,0,0,0,4,38,56,35,0
5673,6,0,5,0,42,0,0,0,0,0,47,53,56,0
5674,0,0,0,0,0,0,0,0,0,0,42,77,55,0
5675,0,0,0,0,28,0,0,0,27,0,26,48,41,0
5676,0,0,0,0,33,0,0,0,11,0,41,47,21,0
5677,0,0,0,0,16,3,0,0,0,0,24,53,45,0
5678,0,0,3,2,10,0,20,37,42,0,56,33,46,1
5679,0,0,0,0,14,0,0,29,15,0,18,10,36,4
5680,0,0,14,0,21,0,4,11,0,2,23,29,28,2
5681,0,6,0,0,10,0,0,27,42,0,32,20,50,9
5682,0,0,0,3,0,16,25,13,9,0,57,60,53,0
5683,0,0,0,18,0,7,0,39,3,15,30,26,26,0
5684,0,0,5,42,2,0,2,57,0,50,41,22,43,0
5685,0,11,0,2,0,92.80794454,0,50,29,50,54,8,74,0
5686,0,0,6,24,0,20,0,52,45,0,11,4,40,8
5687,0,0,0,6,0,24,4,8,38,8,0,0,42,2
5688,13,0,0,28,0,4,8,3,2,0,0,13,35,0
5689,0,0,0,0,0,0,0,39,0,0,29,15,60,0
5690,0,0,0,18,0,0,0,51,7,8,83,0,39,3
5691,1,0,11,15,0,0,0,17,24,62,41,12,35,0
5692,9,0,0,0,0,0,0,52,44,47,59,0,28,0
5693,9,0,5,6,18,0,0,39,45,68,69,0,36,0
5694,13,0,0,12,8,0,0,27,53,26,68,2,46,0
5695,0,0,0,40,1,0,0,72,41,0,29,0,44,0
5696,0,2,0,6,17,20,0,108,54,0,28,0,64,0
5697,0,0,5,63,0,0,0,22,69,25,42,0,46,0
5698,0,0,0,47,17,0,0,52,27,39,21,0,47,0
5699,0,0,0,14,0,5,11,75,0,36,3,36,75,0
5700,0,0,14,79,0,2,0,30,13,18,5,0,48,0
5701,0,0,0,60,0,2,0,49,23,23,0,6,61,0
5702,0,0,0,48,0,0,0,51,33,38,0,0,43,54
5703,9,32,0,40,27,0,0,56,16,37,27,12,34,50
5704,61,29,0,29,0,0,0,24,32,56,0,16,25,27
5705,17,3,0,37,0,0,0,8,34,29,0,0,27,0
5706,15,7,0,29,5,15,0,18,28,18,0,0,38,0
5707,0,1,0,11,10,17,0,28,84,45,0,9,52,4
5708,0,42,15,16,24,1,0,5,31,68,0,1,34,34
5709,1,40,3,65,10,6,0,6,91,34,0,9,27,33
5710,27,7,11,77,8,0,1,4,80,0,0,0,25,0
5711,17,19,4,16,1,0,20,10,65,27,0,0,31,0
5712,0,13,17,0,33,0,2,0,53,12,0,0,54,30
5713,0,23,33,7,36,42,0,0,63,49,0,0,2,66
5714,8,6,27,7,5,35,0,0,54,50,0,13,7,62
5715,0,46,22,6,0,16,0,0,97,29,0,0,0,60
5716,12,66,33,0,5,2,25,0,70,38,0,0,23,43
5717,16,74,14,15,0,0,36,0,29,44,0,19,25,0
5718,0,63,41,1,22,0,0,0,67,10,0,0,9,0
5719,0,15,73,0,16,24,0,2,41,2,0,8,0,0
5720,21,0,7,0,0,3,0,21,48,72,0,0,0,0
5721,27,42,13,0,0,34,0,0,7,28,0,0,0,0
5722,23,79.54686296,0,0,0,17,8,0,0,34,14,0,0,0
5723,1,51,17,0,8,63,33,0,42,12,15,0,0,18
5724,0,65,30,0,0,0,14,0,23,0,0,0,0,77
5725,0,60,22,0,7,31,0,0,77,26,7,0,0,53
5726,19,23,0,0,0,20,30,0,65,9,0,0,0,38
5727,0,48,0,0,0,0,42,0,26,0,0,0,0,16
5728,5,47,0,0,0,0,39,14,23,0,0,21,0,31
5729,8,0,0,0,3,0,36,2,20,3,0,27,0,0
5730,32,0,65,0,8,0,11,0,0,13,0,0,0,0
5731,60,34,40,0,21,0,34,0,26,0,0,15,0,0
5732,6,24,6,0,11,0,52,0,35,25,0,7,0,0
5733,0,44,0,0,9,0,39,0,50,18,0,20,0,22
5734,11,24,0,0,12,0,50,9,61,5,0,70,0,3
5735,0,24,0,0,0,21,46,1,40,0,0,13,0,7
5736,0,15,0,0,27,5,55,0,43,0,0,0,0,1
5737,0,40,0,0,63,5,35,10,62,0,0,8,0,3
5738,0,21,8,0,10,0,26,0,59,0,0,41,0,2
5739,0,3,0,0,20,0,0,0,34,0,22,59,0,0
5740,0,0,0,0,4,0,0,0,18,0,56,52,0,19
5741,0,0,12,0,30,0,23,1,48,0,62,83,0,0
5742,0,0,6,0,36,0,36,0,34,0,17,41,2,0
5743,0,0,0,0,33,0,30,0,19,4,1,0,31,0
5744,0,0,13,0,15,0,22,0,55,28,0,15,18,0
5745,0,0,0,0,5,0,30,0,68,0,0,0,0,0
5746,0,0,4,0,50,0,1,0,62,0,36,2,22,0
5747,0,0,5,0,0,0,2,0,17,4,21,0,49,0
5748,0,0,6,0,4,0,0,0,15,0,0,0,46,0
5749,0,0,0,0,19,0,0,9,0,0,8,42,61,0
5750,0,0,0,0,6,0,0,42,6,0,21,85,37,0
5751,0,0,0,0,40,0,0,7,23,3,25,61,5,0
5752,32,32,0,0,6,0,7,1,9,0,9,13,23,0
5753,0,18,0,0,0,0,0,3,0,0,0,28,62,21
5754,0,26,1,0,13,5,12,0,0,0,12,7,69,1
5755,9,10,6,0,14,6,0,0,0,0,0,13,59,50
5756,24,0,6,48,1,31,0,0,0,0,0,11,22,13
5757,7,20,1,0,0,0,22,0,5,0,89,0,31,0
5758,0,0,1,13,0,8,57,0,5,0,0,0,0,56
5759,29,0,2,6,0,14,9,0,3,0,0,27,3,45
5760,16,0,48,0,0,29,0,0,0,0,25,1,71,54
5761,39,0,30,0,0,0,0,0,0,0,46,2,46,51
5762,55,0,44,0,0,0,0,0,0,0,69,6,28,8
5763,34,0,24,25,0,0,0,7,0,0,49,6,48,0
5764,39,0,0,12,0,21,0,15,12,0,75,0,58,18
5765,24,0,22,0,8,45,4,0,0,0,48,0,40,70
5766,9,1,13,42,27,38,0,20,24,9,63,0,29,47
5767,40,0,24,0,2,57,3,0,39,0,0,0,39,31
5768,20,0,52,38,6,67,1,5,0,9,3,5,56,48
5769,25,33,45,0,40,35,3,0,0,45,73,8,38,52
5770,42,0,39,38,19,35,17,3,18,57,78,3,85,78
5771,23,0,6,0,0,20,34,11,75,15,77,0,44,36
5772,27,7,6,0,6,70,6,14,4,0,55,0,69,69
5773,34,0,37,0,0,63,0,2,14,0,24,0,23,0
5774,25,5,48,89,0,42,11,0,7,31,74,0,39,6
5775,52,0,75,21,0,55,1,27,0,24,64,1,44,31
5776,33,2,43,15,32,8,6,0,15,17,42,0,44,24
5777,16,0,53,14,14,32,40,18,0,0,0,4,82,22
5778,22,0,65,40,12,50,8,25,3,0,0,6,55,42
5779,15,4,57,20,68,35,0,0,6,0,11,0,2,66
5780,0,1,33,2,70,16,0,35,10,0,68,0,0,27
5781,14,0,62,32,33,60,0,41,0,0,54,1,31,0
5782,13,0,15,0,0,21,43,0,5,0,50,0,54,0
5783,33,0,54,5,4,28,47,22,0,0,85,0,42,22
5784,32,0,37,6,1,0,34,35,0,0,46,6,39,46
5785,22,0,29,6,0,14,46,91,0,64,27,22,42,36
5786,43,0,37,0,0,36,49,65,0,28,67,6,48,9
5787,54,0,27,13,0,26,55,55,0,0,61,12,56,3
5788,15,0,22,15,0,6,53,32,0,0,30,13,40,28
5789,36,13,3,1,0,43,10,34,0,0,44,2,47,30
5790,37,29,20,0,0,38,21,50,0,7,31,3,37,1
5791,31,1,19,14,0,3,15,42,0,42,37,63,39,2
5792,45,16,56,0,0,1,5,49,0,9,45,3,70,18
5793,30,62,42,12,0,24,0,65,0,0,65,8,57,26
5794,31,38,29,3,0,0,9,61,0,30,39,17,72,6
5795,47,37,46,0,4,0,0,15,0,39,20,6,48,5
5796,25,0,45,9,0,0,39,20,0,6,6,11,54,0
5797,6,0,34,1,0,0,24,27,0,39,30,53,41,0
5798,41,22,41,9,6,28,20,57,21,39,26,34,19,0
5799,49,0,63,1,20,0,29,36,0,46,52,0,16,11
5800,23,3,34,18,18,0,0,47,0,11,3,0,19,0
5801,40,39,24,13,11,0,46,50,0,57,0,0,34,0
5802,41,15,57,43,33,0,12,10,0,50,24,14,69,37
5803,19,63,5,0,17,0,1,30,0,25,50,55,49,22
5804,58,2,25,0,26,0,6,0,1,84,0,58,59,17
5805,33,38,48,0,65,0,45,42,6,19,0,52,74,23
5806,59,15,34,4,12,0,46,32,7,15,19,59,8,4
5807,46,55,24,23,5,0,44,0,0,17,74,57,82,2
5808,34,28,44,43,17,20,19,0,0,68,55,51,68,1
5809,67,35,42,109,80,4,38,0,0,0,74,95,25,3
5810,50,46,48,96,75,86,32,10,30,53,50,114,0,0
5811,62,0,56,94,45,92.80794454,47,53,98,16,75,61,51,1
5812,10,49,52,61,37,14,78,28,62,13,57,48,15,1
5813,21,52,75,26,16,51,52,32,46,18,7,15,0,0
5814,37,48,54,21,97,49,80,0,57,0,4,0,14,3
5815,50,43,35,68,82,45,41,47,50,33,10,32,61,3
5816,54,35,15,107,61,32,0,62,66,21,43,7,20,31
5817,44,58,45,88,75,49,31,56,90,26,59,22,2,1
5818,20,42,67,52,9,11,33,86,104,16,33,0,47,20
5819,50,58,32,62,2,75,25,76,53,0,50,18,51,0
5820,0,0,0,92,98,52,37,70,35,0,78,20,20,0
5821,38,0,8,18,59,80,49,76,32,25,51,0,73,0
5822,57,5,56,24,75,56,56,83,126,0,38,0,91,28
5823,32,43,62,48,76,34,36,48,73,0,0,0,77,59
5824,47,34,71,29,74,32,37,72,99,0,0,0,65,79
5825,47,50,81,16,81,62,41,29,104,19,20,7,67,35
5826,62,30,18,8,69,39,37,50,95,1,80,44,55,8
5827,34,22,73,79,33,43,34,59,108,0,42,17,75,2
5828,44,72,12,77,32,48,35,85,29,0,80,41,61,8
5829,41,78,52,75,97,44,31,100,47,36,16,40,22,43
5830,26,64,50,74,16,48,46,96,6,23,0,74,60,62
5831,26,51,40,76,80,45,52,105,12,24,5,71,27,65
5832,40,71,14,90,102,44,34,91,92,27,19,23,54,36
5833,28,45,0,85,96,45,49,45,106,53,15,47,17,35
5834,16,5,21,72,98,53,45,48,23,28,65,50,6,46
5835,22,22,47,99,76,44,66,5,108,62,72,0,16,20
5836,60,52,3,88,72,40,41,76,80,53,20,0,65,53
5837,68,31,8,58,89,50,54,89,65,43,13,10,83,12
5838,41,39,60,57,65,66,42,49,77,37,88,8,70,0
5839,33,60,77,27,45,76,18,58,112,0,63,57,10,17
5840,39,59,61,68,42,34,29,57,85,0,47,23,66,22
5841,0,9,79,85,6,57,37,60,67,58,27,14,0,56
5842,45,51,55,71,37,56,76,51,53,71,0,90,62,19
5843,30,20,81,94,49,50,45,48,79,76,42,23,12,25
5844,27,0,56,109,47,67,52,54,74,70,42,72,41,35
5845,42,35,53,21,19,58,46,65,73,23,30,51,39,23
5846,56,38,47,13,21,4,57,70,34,13,42,71,20,67
5847,26,0,39,11,39,41,40,55,29,29,34,32,26,56
5848,6,18,46,78,45,48,51,61,57,31,42,44,39,70
5849,41,35,2,92,68,31,44,65,63,19,69,69,45,54
5850,50,16,27,114.3688469,85,38,0,45,119,10,47,48,57,42
5851,12,0,65,109,53,39,25,52,114,11,47,40,65,22
5852,0,37,67,50,41,43,60,81,60,42,16,50,10,34
5853,12,17,63,101,43,44,54,75,91,80,50,47,84,46
5854,34,41,65,34,6,74,37,99,72,103,67,51,35,35
5855,22,42,42,74,7,32,30,67,72,71,41,63,43,42
5856,19,43,45,89,50,54,43,79,22,53,38,37,55,30
5857,13,47,69,22,53,48,49,63,19,32,78,74,26,4
5858,8,17,68,56,95,52,69,73,30,16,83,18,32,55
5859,14,33,38,57,36,50,58,64,67,27,69,95,43,32
5860,37,19,56,56,30,44,53,48,109,4,46,58,43,37
5861,8,11,38,83,62,8,71,32,93,59,7,45,44,38
5862,9,6,64,35,56,33,45,71,62,59,24,44,67,7
5863,46,38,11,97,33,37,71,68,80,62,47,79,32,25
5864,26,26,55,57,37,59,69,43,102,52,31,34,58,21
5865,8,13,43,6,38,54,64,62,85,50,47,52,81,18
5866,0,23,57,84,38,51,48,55,80,89,61,28,72,42
5867,21,79.54686296,47,80,75,38,79,55,88,43,29,11,73,24
5868,48,31,57,92,77,65,44,59,92,47,0,68,53,11
5869,14,20,57,98,32,59,24,59,96,52,0,48,78,47
5870,33,0,31,28,10,57,28,72,101,55,51,3,18,20
5871,8,0,2,79,34,54,52,72,42,54,39,38,38,2
5872,24,23,63,80,22,35,67,11,86,77,45,51,38,20
5873,5,30,50,89,28,78,39,0,69,80,61,57,38,32
5874,2,13,41,74,58,14,43,5,23,29,54,81,41,36
5875,41,0,60,81,58,62,0,68,74,42,6,78,31,46
5876,9,39,26,63,32,31,46,64,78,0,67,74,41,37
5877,0,35,45,74,35,43,45,57,89,0,57,53,26,27
5878,5,55,73,79,19,55,49,62,98,27,47,32,32,44
5879,32,8,43,53,34,63,17,69,98,25,55,27,58,38
5880,17,17,57,93,74,34,40,55,109,65,39,46,42,29
5881,37,0,30,55,57,45,60,65,48,9,50,48,57,49
5882,40,0,40,0,10,44,49,63,112,34,33,28,59,9
5883,35,0,18,42,21,36,48,69,116,86,69,22,47,55
5884,37,0,62,97,3,54,28,77,83,38,38,19,61,58
5885,23,0,46,52,2,29,61,72,109,41,46,6,49,38
5886,21,0,48,29,63,54,57,65,125,15,51,16,25,52
5887,25,0,48,92,38,36,48,63,59,11,51,8,3,31
5888,18,0,1,106,51,36,35,52,72,26,65,54,7,41
5889,23,0,67,25,34,47,32,71,101,34,58,33,29,0
5890,33,0,72,55,101,36,52,74,103,51,87,70,9,27
5891,28,0,68,97,78,39,58,61,100,31,71,34,51,22
5892,56,0,49,43,46,40,60,49,76,57,19,71,32,46
5893,40,2,49,0,25,57,9,42,101,87,10,44,70,24
5894,34,32,0,44,26,55,54,55,64,42,63,29,62,44
5895,6,11,19,98,4,49,45,66,91,7,63,85,48,58
5896,18,0,56,65,76,51,37,53,104,18,80,51,39,74
