time (min),fem1,fem2,fem3,fem4,fem5,fem6,fem7,fem8,fem9,fem10,fem11,fem12,fem13,fem14
10851,366.7219235334342,88.77727756770655,1160.1336514626648,1299.6490192524263,2681.3560690197532,1165.988011319991,695.5473704775345,968.8546452897768,166.0564825837501,503.12735194190145,416.03913705535325,605.069779191781,322.6013074130579,325.9674967821089
10852,366.91018764077177,86.24233036333476,1154.2810011845158,1309.7148870075814,2688.8418049426587,1149.0837093497228,693.5014221428835,975.1411172637526,168.08670974423694,496.27793322142423,422.6110290629858,599.2615593219616,316.86192947902026,328.5110231847014
10853,367.02192563430555,83.75949255402104,1148.2982377151598,1319.905107646858,2696.244150034491,1132.1079748394875,691.434386394248,981.7256316011019,170.14574629732547,489.545032212068,429.1549370483075,593.5310199105131,311.25077558495735,331.1129419282949
10854,367.05725596847697,83.1324911177691,1142.1861339097293,1330.2189115741057,2703.5640104133386,1115.071636081046,689.3465299672768,988.6009929237816,172.23408054703526,482.92785684109214,435.66742769910155,587.878647959839,305.76818498530133,333.77174615754967
10855,367.016342035626,82.49358854044034,1135.9455363794248,1340.6554756556684,2710.802204487823,1097.9855684163686,687.2381291546244,995.7597975151315,174.35215894545155,476.4255220897591,442.14504998036955,582.3048904503132,300.4143886541002,336.4859284364778
10856,366.8993920273286,81.84328306397265,1129.5773655831938,1351.213921135889,2717.959462730156,1080.8606781851142,685.1094694720417,1003.1944262365132,176.50038451480717,470.03705281196613,448.58433699309245,576.8101546038863,295.18951116725736,339.25397923682203
10857,366.7066587535338,81.18207219589387,1123.0826158420728,1361.893311502068,2725.0364275424663,1063.7078867369341,682.9608453124623,1010.8970383115937,178.67911529523167,463.7613866242855,454.98180794065354,571.3948081688482,290.09357268064406,342.0743854094257
10858,366.4384394195285,80.51045264306687,1116.4623552756266,1372.6926503007087,2732.0336532057627,1046.5381145512733,680.7925595884657,1018.8595660235355,180.88866281911405,457.59737686232523,461.3339702014928,566.059179724046,286.6283788702248,344.9456286439515
10859,366.0950753608052,79.8289202730852,1109.717725660048,1383.6108789071523,2738.9516059011753,1029.3622655068107,678.6049233635011,1027.0737103664387,183.12929061331096,451.54379559830437,467.6373215062724,560.8035590008772,283.76901308388926,347.86618392235306
10860,366.06365753228044,79.22088743477607,1102.8499422075906,1394.6468742509553,2745.7906637932556,1012.1912113420844,676.3982554722863,1035.530937688266,185.4012127307241,445.59933671471344,473.8883522175564,555.6281972214279,280.9766055887726,350.8345179715248
10861,371.41523569753747,78.70428987418019,1095.8602932671324,1405.7994464996198,2752.551117165453,995.035776348032,674.1728821307997,1044.222477358243,187.7045923130331,439.7626190289394,480.08354770972625,550.5333074511329,278.2507316652167,353.8490877205705
10862,376.6001168850569,78.14681339454033,1088.7501399457722,1417.067336703538,2759.233168598248,977.9067223322071,671.9291365363168,1053.139320487378,190.0395401866653,434.0321894637312,486.2193908465789,545.5190649643984,275.5907567225371,356.9083387681216
10863,381.60894968470654,77.55175177294954,1081.5209156515145,1428.4492144052967,2765.836933180767,960.8147338933387,669.6673584579412,1062.2722197262826,192.40611349432348,428.4065262583959,492.292364553788,540.5856076216543,272.9958432146242,360.0107038651334
10864,386.4327619923675,76.92245026471753,1074.1741255571853,1439.9436752167383,2772.3624387471664,943.7704040436267,667.3878938181097,1071.6116901599328,194.80431436465213,422.88404221563775,498.29895448312766,535.7330362563732,270.4649579686028,363.1546014185459
10865,391.0629967649258,76.26229042970411,1066.7113459858726,1451.549238367467,2778.8096261295486,926.7842202147551,665.091094265566,1081.1480113143805,197.23408862285694,417.46308797898143,504.235651765104,530.9614150706369,267.9968798965862,366.3384340211777
10866,395.4915463197327,75.5746755094407,1059.1342237182791,1466.190104022653,2785.178349419716,909.8665506820631,662.7773167403053,1090.871230285775,199.69532454531802,412.14195533576196,510.3264908201604,526.2707720378888,265.59020806010477,369.56058701313935
10867,399.7107849704437,74.86301645054753,1051.4444752225304,1482.19518675622,2791.4683762325503,893.0276314396112,660.4469230310219,1100.7711659973413,202.18785166143823,406.9188805407025,516.5462222536601,521.6610993115927,263.2433700564631,372.8194270800162
10868,403.713599797358,74.13071866190478,1043.6438858070787,1498.3752609811784,2797.6793879645284,876.2775535570771,658.1002793255955,1110.8374145852504,204.71143960616365,401.7920476551685,522.6769288485638,517.1323536385664,260.95463069605285,376.1133008929718
10869,407.49341935806046,73.38116958430712,1035.7343086974581,1514.7276159794626,2803.810980041366,859.6262510474738,655.7377557551754,1121.0593559096044,207.26579702677904,396.75959189722516,528.7155959369055,512.6844567758498,258.72210093954203,379.4405337958352
10870,411.04424015332364,72.61772714199694,1027.7176640378018,1531.2494351053629,2809.8626621495596,843.0834892726251,653.3597259324304,1131.4261611820634,209.85057054774396,391.8196029977187,534.659256478653,508.3172959100231,256.5437470638619,382.7994285441483
10871,414.36065067385294,71.84370913566603,1019.5959378181159,1547.9377941133007,2815.833858447167,826.658853911181,650.9665664845558,1141.9268016969831,212.46534379745324,386.9701285576572,540.5049931264004,504.03072407799397,254.41740002601676,386.188264101004
10872,417.4378528654778,71.06238362630967,1011.3711807284301,1564.7896594600186,2821.7239077499853,810.3617405116971,648.5586565816307,1152.5500586483442,215.10963650093328,382.20917740226105,546.2499402841801,499.8245605883228,252.34076499394618,389.60529449440264
10873,420.2716808638007,70.2769603488466,1003.0455069410775,1581.8018865849344,2827.532063689843,794.2013446509616,646.1363774609434,1163.284534010226,217.7829036425613,377.53472292713167,551.891286157665,495.6985914422699,250.31143101398433,393.0487477407102
10874,422.8586168640229,69.49058318377453,994.6210928224431,1598.9712181727948,2833.2574948426636,778.1866527153256,643.7001119479079,1174.1186624541372,220.48453470297534,372.9447064320879,557.4262747930021,491.65256975380953,248.32688078484927,396.51682483863397
10875,425.19580400761134,68.7063237044329,986.1001755756638,1616.2942824030702,2838.8992848244634,762.3264333203149,641.2502439742045,1185.0407242722108,223.21385297437456,368.4370404383167,562.852208101462,487.6862161679484,246.38450050859922,400.00769883799546
10876,427.2810561845607,67.92717580678976,977.4850518158414,1633.767591190928,2844.456432354408,746.629229381239,638.787158093809,1196.0388592710724,225.9701149584413,364.0096119845899,568.1664478670291,483.7992192767871,244.48158978955829,403.5195139873824
10877,429.11286466815403,67.15605141817755,968.778076079446,1651.3875384249402,2849.927851284646,731.1033508449344,636.3112389975391,1207.1010815970938,228.7525098511081,359.66028589840846,573.3664177340536,479.99123603281737,242.61537155288437,407.0503849645883
